source_base,spec,variable,std_err,p_value,contrast,coef,direction,stars,sign_stars
expand,spec_p_pack,legal_common,0.3608904320511855,1.1635559563463503e-07,contract_vs_expand,1.912405413757765,raw,***,+***
expand,spec_p_pack,legal_common,0.3608904320511855,1.1635559563463503e-07,expand_vs_contract,-1.912405413757765,reversed,***,-***
expand,spec_p_pack,legal_common,0.3777556861047567,0.0053923294552091,mixed_vs_expand,1.051147403957344,raw,***,+***
expand,spec_p_pack,legal_common,0.3777556861047567,0.0053923294552091,expand_vs_mixed,-1.051147403957344,reversed,***,-***
expand,spec_p_pack,legal_civil,0.352567472573136,0.2453626930944965,contract_vs_expand,0.4095729931885663,raw,,0
expand,spec_p_pack,legal_civil,0.352567472573136,0.2453626930944965,expand_vs_contract,-0.4095729931885663,reversed,,0
expand,spec_p_pack,legal_civil,0.3364085193675813,0.5881056084220824,mixed_vs_expand,0.1821932313932379,raw,,0
expand,spec_p_pack,legal_civil,0.3364085193675813,0.5881056084220824,expand_vs_mixed,-0.1821932313932379,reversed,,0
expand,spec_p_pack,high_court,0.2602695097637388,0.0787441079797667,contract_vs_expand,-0.4575590010994854,raw,*,-*
expand,spec_p_pack,high_court,0.2602695097637388,0.0787441079797667,expand_vs_contract,0.4575590010994854,reversed,*,+*
expand,spec_p_pack,high_court,0.1322076704452341,0.9658716967899046,mixed_vs_expand,0.0056567082653997,raw,,0
expand,spec_p_pack,high_court,0.1322076704452341,0.9658716967899046,expand_vs_mixed,-0.0056567082653997,reversed,,0
expand,spec_p_pack,j_ind_lag1,0.2757114057775092,0.619641956935375,contract_vs_expand,-0.1368515209186749,raw,,0
expand,spec_p_pack,j_ind_lag1,0.2757114057775092,0.619641956935375,expand_vs_contract,0.1368515209186749,reversed,,0
expand,spec_p_pack,j_ind_lag1,0.1769499164794848,0.0331353423441418,mixed_vs_expand,-0.3769810986592523,raw,**,-**
expand,spec_p_pack,j_ind_lag1,0.1769499164794848,0.0331353423441418,expand_vs_mixed,0.3769810986592523,reversed,**,+**
expand,spec_govprot_pack,wdj_govprot_lag1,0.2478250968361131,0.4791311658269365,contract_vs_expand,0.1753859852524262,raw,,0
expand,spec_govprot_pack,wdj_govprot_lag1,0.2478250968361131,0.4791311658269365,expand_vs_contract,-0.1753859852524262,reversed,,0
expand,spec_govprot_pack,wdj_govprot_lag1,0.219890440432129,0.7414836713852635,mixed_vs_expand,-0.0725394852339327,raw,,0
expand,spec_govprot_pack,wdj_govprot_lag1,0.219890440432129,0.7414836713852635,expand_vs_mixed,0.0725394852339327,reversed,,0
expand,spec_govprot_pack,v2jupack_lag1,0.1550038237352512,0.1030767555792175,contract_vs_expand,0.252674379761254,raw,,0
expand,spec_govprot_pack,v2jupack_lag1,0.1550038237352512,0.1030767555792175,expand_vs_contract,-0.252674379761254,reversed,,0
expand,spec_govprot_pack,v2jupack_lag1,0.2119444793781587,0.1395539770821187,mixed_vs_expand,-0.3131382213205979,raw,,0
expand,spec_govprot_pack,v2jupack_lag1,0.2119444793781587,0.1395539770821187,expand_vs_mixed,0.3131382213205979,reversed,,0
expand,spec_govprot_pack,v2x_polyarchy_lag1,1.2301338706867662,0.001996854452387,contract_vs_expand,-3.801974440964909,raw,***,-***
expand,spec_govprot_pack,v2x_polyarchy_lag1,1.2301338706867662,0.001996854452387,expand_vs_contract,3.801974440964909,reversed,***,+***
expand,spec_govprot_pack,v2x_polyarchy_lag1,1.2897418686719964,0.0136035945568629,mixed_vs_expand,3.182520452767514,raw,**,+**
expand,spec_govprot_pack,v2x_polyarchy_lag1,1.2897418686719964,0.0136035945568629,expand_vs_mixed,-3.182520452767514,reversed,**,-**
expand,spec_govprot_pack,v2jureview_lag1,0.3252591572045762,0.0054457596405656,contract_vs_expand,-0.9040288362139228,raw,***,-***
expand,spec_govprot_pack,v2jureview_lag1,0.3252591572045762,0.0054457596405656,expand_vs_contract,0.9040288362139228,reversed,***,+***
expand,spec_govprot_pack,v2jureview_lag1,0.3551009927227299,0.2319858832696911,mixed_vs_expand,-0.4244376302311971,raw,,0
expand,spec_govprot_pack,v2jureview_lag1,0.3551009927227299,0.2319858832696911,expand_vs_mixed,0.4244376302311971,reversed,,0
expand,spec_govprot_pack,legal_common,0.3422734228532675,1.5837024486230317e-07,contract_vs_expand,1.7943864144699102,raw,***,+***
expand,spec_govprot_pack,legal_common,0.3422734228532675,1.5837024486230317e-07,expand_vs_contract,-1.7943864144699102,reversed,***,-***
expand,spec_govprot_pack,legal_common,0.382969279072889,0.002368141812487,mixed_vs_expand,1.164111585144919,raw,***,+***
expand,spec_govprot_pack,legal_common,0.382969279072889,0.002368141812487,expand_vs_mixed,-1.164111585144919,reversed,***,-***
expand,spec_govprot_pack,legal_civil,0.3425925007878633,0.2037824430842789,contract_vs_expand,0.4353832694091413,raw,,0
expand,spec_govprot_pack,legal_civil,0.3425925007878633,0.2037824430842789,expand_vs_contract,-0.4353832694091413,reversed,,0
expand,spec_govprot_pack,legal_civil,0.3799541646021269,0.8988529577628994,mixed_vs_expand,0.0482961558293321,raw,,0
expand,spec_govprot_pack,legal_civil,0.3799541646021269,0.8988529577628994,expand_vs_mixed,-0.0482961558293321,reversed,,0
expand,spec_govprot_pack,high_court,0.2804438256438833,0.1374553636547124,contract_vs_expand,-0.4165527555444834,raw,,0
expand,spec_govprot_pack,high_court,0.2804438256438833,0.1374553636547124,expand_vs_contract,0.4165527555444834,reversed,,0
expand,spec_govprot_pack,high_court,0.1469442938842105,0.8625072704926149,mixed_vs_expand,-0.0254483125884471,raw,,0
expand,spec_govprot_pack,high_court,0.1469442938842105,0.8625072704926149,expand_vs_mixed,0.0254483125884471,reversed,,0
expand,spec_govprot_pack,j_ind_lag1,0.299872513298029,0.5624865984699398,contract_vs_expand,-0.1736717734207258,raw,,0
expand,spec_govprot_pack,j_ind_lag1,0.299872513298029,0.5624865984699398,expand_vs_contract,0.1736717734207258,reversed,,0
expand,spec_govprot_pack,j_ind_lag1,0.2141611586363149,0.1044865225337593,mixed_vs_expand,-0.3476866714639867,raw,,0
expand,spec_govprot_pack,j_ind_lag1,0.2141611586363149,0.1044865225337593,expand_vs_mixed,0.3476866714639867,reversed,,0
expand,spec_c_reform,wdj_citizen_lag1,0.4149811491510079,0.5223298281594015,contract_vs_expand,0.2654875824841911,raw,,0
expand,spec_c_reform,wdj_citizen_lag1,0.4149811491510079,0.5223298281594015,expand_vs_contract,-0.2654875824841911,reversed,,0
expand,spec_c_reform,wdj_citizen_lag1,0.4137380693909744,0.1003391258103113,mixed_vs_expand,-0.6798592647024169,raw,,0
expand,spec_c_reform,wdj_citizen_lag1,0.4137380693909744,0.1003391258103113,expand_vs_mixed,0.6798592647024169,reversed,,0
expand,spec_c_reform,v2jureform_lag1,0.1231639777943786,0.0078101555139934,contract_vs_expand,0.3276369407879572,raw,***,+***
expand,spec_c_reform,v2jureform_lag1,0.1231639777943786,0.0078101555139934,expand_vs_contract,-0.3276369407879572,reversed,***,-***
expand,spec_c_reform,v2jureform_lag1,0.166982334069994,0.3557271736589754,mixed_vs_expand,0.1542144453344397,raw,,0
expand,spec_c_reform,v2jureform_lag1,0.166982334069994,0.3557271736589754,expand_vs_mixed,-0.1542144453344397,reversed,,0
expand,spec_c_reform,v2x_polyarchy_lag1,1.2298069966708371,0.0036621457139509,contract_vs_expand,-3.573679222266038,raw,***,-***
expand,spec_c_reform,v2x_polyarchy_lag1,1.2298069966708371,0.0036621457139509,expand_vs_contract,3.573679222266038,reversed,***,+***
expand,spec_c_reform,v2x_polyarchy_lag1,0.7888218712938839,0.0235483873533099,mixed_vs_expand,1.7862228364897854,raw,**,+**
expand,spec_c_reform,v2x_polyarchy_lag1,0.7888218712938839,0.0235483873533099,expand_vs_mixed,-1.7862228364897854,reversed,**,-**
expand,spec_c_reform,v2jureview_lag1,0.2996335245492746,0.0083905220917404,contract_vs_expand,-0.7898151993639244,raw,***,-***
expand,spec_c_reform,v2jureview_lag1,0.2996335245492746,0.0083905220917404,expand_vs_contract,0.7898151993639244,reversed,***,+***
expand,spec_c_reform,v2jureview_lag1,0.3589113750922029,0.2010156623936932,mixed_vs_expand,-0.4589267893242313,raw,,0
expand,spec_c_reform,v2jureview_lag1,0.3589113750922029,0.2010156623936932,expand_vs_mixed,0.4589267893242313,reversed,,0
expand,spec_c_reform,legal_common,0.3603586180282915,5.171201186265797e-10,contract_vs_expand,2.239203314945961,raw,***,+***
expand,spec_c_reform,legal_common,0.3603586180282915,5.171201186265797e-10,expand_vs_contract,-2.239203314945961,reversed,***,-***
expand,spec_c_reform,legal_common,0.4448637338885456,0.003806597072477,mixed_vs_expand,1.2873286169669325,raw,***,+***
expand,spec_c_reform,legal_common,0.4448637338885456,0.003806597072477,expand_vs_mixed,-1.2873286169669325,reversed,***,-***
expand,spec_c_reform,legal_civil,0.3587577844026208,0.0664173506321905,contract_vs_expand,0.6585345444481503,raw,*,+*
expand,spec_c_reform,legal_civil,0.3587577844026208,0.0664173506321905,expand_vs_contract,-0.6585345444481503,reversed,*,-*
expand,spec_c_reform,legal_civil,0.3095301352353432,0.1003073204005271,mixed_vs_expand,0.5086711653998179,raw,,0
expand,spec_c_reform,legal_civil,0.3095301352353432,0.1003073204005271,expand_vs_mixed,-0.5086711653998179,reversed,,0
expand,spec_c_reform,high_court,0.261755666602635,0.0996585926178209,contract_vs_expand,-0.4309835902825644,raw,*,-*
expand,spec_c_reform,high_court,0.261755666602635,0.0996585926178209,expand_vs_contract,0.4309835902825644,reversed,*,+*
expand,spec_c_reform,high_court,0.1411333991399912,0.7360064519145177,mixed_vs_expand,0.0475826340684447,raw,,0
expand,spec_c_reform,high_court,0.1411333991399912,0.7360064519145177,expand_vs_mixed,-0.0475826340684447,reversed,,0
expand,spec_c_reform,j_ind_lag1,0.2573555170157232,0.3654295815274225,contract_vs_expand,-0.2329241372194236,raw,,0
expand,spec_c_reform,j_ind_lag1,0.2573555170157232,0.3654295815274225,expand_vs_contract,0.2329241372194236,reversed,,0
expand,spec_c_reform,j_ind_lag1,0.183758400258415,0.0249941179355046,mixed_vs_expand,-0.411893282932862,raw,**,-**
expand,spec_c_reform,j_ind_lag1,0.183758400258415,0.0249941179355046,expand_vs_mixed,0.411893282932862,reversed,**,+**
expand,spec_im_reform,wdj_intermediaries_lag1,0.6067668583139768,0.1870483988414664,contract_vs_expand,0.8005446282264372,raw,,0
expand,spec_im_reform,wdj_intermediaries_lag1,0.6067668583139768,0.1870483988414664,expand_vs_contract,-0.8005446282264372,reversed,,0
expand,spec_im_reform,wdj_intermediaries_lag1,0.5721735396695311,0.4598478665351075,mixed_vs_expand,0.4228919651524204,raw,,0
expand,spec_im_reform,wdj_intermediaries_lag1,0.5721735396695311,0.4598478665351075,expand_vs_mixed,-0.4228919651524204,reversed,,0
expand,spec_im_reform,v2jureform_lag1,0.1198651537319615,0.0068346702230673,contract_vs_expand,0.3242105818550571,raw,***,+***
expand,spec_im_reform,v2jureform_lag1,0.1198651537319615,0.0068346702230673,expand_vs_contract,-0.3242105818550571,reversed,***,-***
expand,spec_im_reform,v2jureform_lag1,0.1831406828595629,0.4208657669684621,mixed_vs_expand,0.1474136236269382,raw,,0
expand,spec_im_reform,v2jureform_lag1,0.1831406828595629,0.4208657669684621,expand_vs_mixed,-0.1474136236269382,reversed,,0
expand,spec_im_reform,v2x_polyarchy_lag1,1.1953919906398287,0.0021985176769489,contract_vs_expand,-3.660309292460625,raw,***,-***
expand,spec_im_reform,v2x_polyarchy_lag1,1.1953919906398287,0.0021985176769489,expand_vs_contract,3.660309292460625,reversed,***,+***
expand,spec_im_reform,v2x_polyarchy_lag1,0.8030203328231453,0.0337126195668925,mixed_vs_expand,1.7052074981772751,raw,**,+**
expand,spec_im_reform,v2x_polyarchy_lag1,0.8030203328231453,0.0337126195668925,expand_vs_mixed,-1.7052074981772751,reversed,**,-**
expand,spec_im_reform,v2jureview_lag1,0.3054526853249772,0.008804105871152,contract_vs_expand,-0.8001542684658889,raw,***,-***
expand,spec_im_reform,v2jureview_lag1,0.3054526853249772,0.008804105871152,expand_vs_contract,0.8001542684658889,reversed,***,+***
expand,spec_im_reform,v2jureview_lag1,0.3651054833962762,0.2211484402646065,mixed_vs_expand,-0.4466992697739247,raw,,0
expand,spec_im_reform,v2jureview_lag1,0.3651054833962762,0.2211484402646065,expand_vs_mixed,0.4466992697739247,reversed,,0
expand,spec_im_reform,legal_common,0.3672156119566082,4.849569347233443e-10,contract_vs_expand,2.285511977366415,raw,***,+***
expand,spec_im_reform,legal_common,0.3672156119566082,4.849569347233443e-10,expand_vs_contract,-2.285511977366415,reversed,***,-***
expand,spec_im_reform,legal_common,0.4428865932221277,0.0019823690869117,mixed_vs_expand,1.3697867074515842,raw,***,+***
expand,spec_im_reform,legal_common,0.4428865932221277,0.0019823690869117,expand_vs_mixed,-1.3697867074515842,reversed,***,-***
expand,spec_im_reform,legal_civil,0.3475576284041103,0.1048394038083553,contract_vs_expand,0.5636799551621323,raw,,0
expand,spec_im_reform,legal_civil,0.3475576284041103,0.1048394038083553,expand_vs_contract,-0.5636799551621323,reversed,,0
expand,spec_im_reform,legal_civil,0.3669359628026831,0.6060704614556409,mixed_vs_expand,0.1892254580537788,raw,,0
expand,spec_im_reform,legal_civil,0.3669359628026831,0.6060704614556409,expand_vs_mixed,-0.1892254580537788,reversed,,0
expand,spec_im_reform,high_court,0.2625306674149938,0.1093398070922216,contract_vs_expand,-0.4203555937266107,raw,,0
expand,spec_im_reform,high_court,0.2625306674149938,0.1093398070922216,expand_vs_contract,0.4203555937266107,reversed,,0
expand,spec_im_reform,high_court,0.1452467621700564,0.7356488911569528,mixed_vs_expand,0.0490383423774143,raw,,0
expand,spec_im_reform,high_court,0.1452467621700564,0.7356488911569528,expand_vs_mixed,-0.0490383423774143,reversed,,0
expand,spec_im_reform,j_ind_lag1,0.2515256782475926,0.3935235910227298,contract_vs_expand,-0.2146129648649827,raw,,0
expand,spec_im_reform,j_ind_lag1,0.2515256782475926,0.3935235910227298,expand_vs_contract,0.2146129648649827,reversed,,0
expand,spec_im_reform,j_ind_lag1,0.1944597492713651,0.045024586177071,mixed_vs_expand,-0.3897799236027355,raw,**,-**
expand,spec_im_reform,j_ind_lag1,0.1944597492713651,0.045024586177071,expand_vs_mixed,0.3897799236027355,reversed,**,+**
expand,spec_p_reform,wdj_press_lag1,0.5274447436321403,0.2738332982876805,contract_vs_expand,0.5771709058234273,raw,,0
expand,spec_p_reform,wdj_press_lag1,0.5274447436321403,0.2738332982876805,expand_vs_contract,-0.5771709058234273,reversed,,0
expand,spec_p_reform,wdj_press_lag1,0.3526696145713652,0.0032016374358415,mixed_vs_expand,-1.0395587201195695,raw,***,-***
expand,spec_p_reform,wdj_press_lag1,0.3526696145713652,0.0032016374358415,expand_vs_mixed,1.0395587201195695,reversed,***,+***
expand,spec_p_reform,v2jureform_lag1,0.1195827949210368,0.0055763645135332,contract_vs_expand,0.3314481622931186,raw,***,+***
expand,spec_p_reform,v2jureform_lag1,0.1195827949210368,0.0055763645135332,expand_vs_contract,-0.3314481622931186,reversed,***,-***
expand,spec_p_reform,v2jureform_lag1,0.1741780133664967,0.4473556248067648,mixed_vs_expand,0.1323458498288982,raw,,0
expand,spec_p_reform,v2jureform_lag1,0.1741780133664967,0.4473556248067648,expand_vs_mixed,-0.1323458498288982,reversed,,0
expand,spec_p_reform,v2x_polyarchy_lag1,1.2016734421635853,0.0019680638916342,contract_vs_expand,-3.719191089179216,raw,***,-***
expand,spec_p_reform,v2x_polyarchy_lag1,1.2016734421635853,0.0019680638916342,expand_vs_contract,3.719191089179216,reversed,***,+***
expand,spec_p_reform,v2x_polyarchy_lag1,0.7833497522122473,0.0093513757778827,mixed_vs_expand,2.035874285442374,raw,***,+***
expand,spec_p_reform,v2x_polyarchy_lag1,0.7833497522122473,0.0093513757778827,expand_vs_mixed,-2.035874285442374,reversed,***,-***
expand,spec_p_reform,v2jureview_lag1,0.3229984760156742,0.0091144388000143,contract_vs_expand,-0.8422933345280988,raw,***,-***
expand,spec_p_reform,v2jureview_lag1,0.3229984760156742,0.0091144388000143,expand_vs_contract,0.8422933345280988,reversed,***,+***
expand,spec_p_reform,v2jureview_lag1,0.3532608594499699,0.2251444108230482,mixed_vs_expand,-0.4284919417754201,raw,,0
expand,spec_p_reform,v2jureview_lag1,0.3532608594499699,0.2251444108230482,expand_vs_mixed,0.4284919417754201,reversed,,0
expand,spec_p_reform,legal_common,0.3788929233520202,1.2623130017642504e-09,contract_vs_expand,2.300683897085652,raw,***,+***
expand,spec_p_reform,legal_common,0.3788929233520202,1.2623130017642504e-09,expand_vs_contract,-2.300683897085652,reversed,***,-***
expand,spec_p_reform,legal_common,0.4565396428215489,0.0092401681065211,mixed_vs_expand,1.1883900901639357,raw,***,+***
expand,spec_p_reform,legal_common,0.4565396428215489,0.0092401681065211,expand_vs_mixed,-1.1883900901639357,reversed,***,-***
expand,spec_p_reform,legal_civil,0.3594214739926895,0.0707865493523451,contract_vs_expand,0.6494186644417083,raw,*,+*
expand,spec_p_reform,legal_civil,0.3594214739926895,0.0707865493523451,expand_vs_contract,-0.6494186644417083,reversed,*,-*
expand,spec_p_reform,legal_civil,0.3183406435200344,0.1455860083082955,mixed_vs_expand,0.4632813896958985,raw,,0
expand,spec_p_reform,legal_civil,0.3183406435200344,0.1455860083082955,expand_vs_mixed,-0.4632813896958985,reversed,,0
expand,spec_p_reform,high_court,0.2616697080417924,0.0947371623302108,contract_vs_expand,-0.437229570039017,raw,*,-*
expand,spec_p_reform,high_court,0.2616697080417924,0.0947371623302108,expand_vs_contract,0.437229570039017,reversed,*,+*
expand,spec_p_reform,high_court,0.1414600943323557,0.7217077000137258,mixed_vs_expand,0.0503848915820609,raw,,0
expand,spec_p_reform,high_court,0.1414600943323557,0.7217077000137258,expand_vs_mixed,-0.0503848915820609,reversed,,0
expand,spec_p_reform,j_ind_lag1,0.255536059109344,0.3777512592017283,contract_vs_expand,-0.2253948768034065,raw,,0
expand,spec_p_reform,j_ind_lag1,0.255536059109344,0.3777512592017283,expand_vs_contract,0.2253948768034065,reversed,,0
expand,spec_p_reform,j_ind_lag1,0.1732536443057878,0.024550789182294,mixed_vs_expand,-0.3895432382533051,raw,**,-**
expand,spec_p_reform,j_ind_lag1,0.1732536443057878,0.024550789182294,expand_vs_mixed,0.3895432382533051,reversed,**,+**
expand,spec_govprot_reform,wdj_govprot_lag1,0.2433757625437703,0.5233699924041307,contract_vs_expand,0.1553125046454122,raw,,0
expand,spec_govprot_reform,wdj_govprot_lag1,0.2433757625437703,0.5233699924041307,expand_vs_contract,-0.1553125046454122,reversed,,0
expand,spec_govprot_reform,wdj_govprot_lag1,0.2542476353491549,0.8212281622961943,mixed_vs_expand,-0.0574512238153094,raw,,0
expand,spec_govprot_reform,wdj_govprot_lag1,0.2542476353491549,0.8212281622961943,expand_vs_mixed,0.0574512238153094,reversed,,0
expand,spec_govprot_reform,v2jureform_lag1,0.1221276737874217,0.005995472236958,contract_vs_expand,0.3356103783062492,raw,***,+***
expand,spec_govprot_reform,v2jureform_lag1,0.1221276737874217,0.005995472236958,expand_vs_contract,-0.3356103783062492,reversed,***,-***
expand,spec_govprot_reform,v2jureform_lag1,0.1832427226772404,0.4099256183281968,mixed_vs_expand,0.1509964990084797,raw,,0
expand,spec_govprot_reform,v2jureform_lag1,0.1832427226772404,0.4099256183281968,expand_vs_mixed,-0.1509964990084797,reversed,,0
expand,spec_govprot_reform,v2x_polyarchy_lag1,1.2315100197458777,0.0049720110591078,contract_vs_expand,-3.459116515069011,raw,***,-***
expand,spec_govprot_reform,v2x_polyarchy_lag1,1.2315100197458777,0.0049720110591078,expand_vs_contract,3.459116515069011,reversed,***,+***
expand,spec_govprot_reform,v2x_polyarchy_lag1,0.8760375781587588,0.0615840413911116,mixed_vs_expand,1.637558439036133,raw,*,+*
expand,spec_govprot_reform,v2x_polyarchy_lag1,0.8760375781587588,0.0615840413911116,expand_vs_mixed,-1.637558439036133,reversed,*,-*
expand,spec_govprot_reform,v2jureview_lag1,0.3230694625496316,0.010287166266425,contract_vs_expand,-0.8290040462417992,raw,**,-**
expand,spec_govprot_reform,v2jureview_lag1,0.3230694625496316,0.010287166266425,expand_vs_contract,0.8290040462417992,reversed,**,+**
expand,spec_govprot_reform,v2jureview_lag1,0.3524267420792045,0.2095500413487306,mixed_vs_expand,-0.4422263680577316,raw,,0
expand,spec_govprot_reform,v2jureview_lag1,0.3524267420792045,0.2095500413487306,expand_vs_mixed,0.4422263680577316,reversed,,0
expand,spec_govprot_reform,legal_common,0.3519848106521156,5.227343156268668e-10,contract_vs_expand,2.1865729919018526,raw,***,+***
expand,spec_govprot_reform,legal_common,0.3519848106521156,5.227343156268668e-10,expand_vs_contract,-2.1865729919018526,reversed,***,-***
expand,spec_govprot_reform,legal_common,0.4472989333307329,0.0027983413289663,mixed_vs_expand,1.3370048346259815,raw,***,+***
expand,spec_govprot_reform,legal_common,0.4472989333307329,0.0027983413289663,expand_vs_mixed,-1.3370048346259815,reversed,***,-***
expand,spec_govprot_reform,legal_civil,0.3684277215207394,0.0674780038080062,contract_vs_expand,0.6736615919569661,raw,*,+*
expand,spec_govprot_reform,legal_civil,0.3684277215207394,0.0674780038080062,expand_vs_contract,-0.6736615919569661,reversed,*,-*
expand,spec_govprot_reform,legal_civil,0.3734408237901459,0.367853647925448,mixed_vs_expand,0.3362838671780361,raw,,0
expand,spec_govprot_reform,legal_civil,0.3734408237901459,0.367853647925448,expand_vs_mixed,-0.3362838671780361,reversed,,0
expand,spec_govprot_reform,high_court,0.2746812112019068,0.140904472660632,contract_vs_expand,-0.4044491858388046,raw,,0
expand,spec_govprot_reform,high_court,0.2746812112019068,0.140904472660632,expand_vs_contract,0.4044491858388046,reversed,,0
expand,spec_govprot_reform,high_court,0.1522145750795909,0.8381616482249321,mixed_vs_expand,0.0310891436702955,raw,,0
expand,spec_govprot_reform,high_court,0.1522145750795909,0.8381616482249321,expand_vs_mixed,-0.0310891436702955,reversed,,0
expand,spec_govprot_reform,j_ind_lag1,0.2832788524967499,0.3520416374039358,contract_vs_expand,-0.263629634168942,raw,,0
expand,spec_govprot_reform,j_ind_lag1,0.2832788524967499,0.3520416374039358,expand_vs_contract,0.263629634168942,reversed,,0
expand,spec_govprot_reform,j_ind_lag1,0.2180965635736979,0.0867080179188159,mixed_vs_expand,-0.373604773925927,raw,*,-*
expand,spec_govprot_reform,j_ind_lag1,0.2180965635736979,0.0867080179188159,expand_vs_mixed,0.373604773925927,reversed,*,+*
expand,spec_c_attack,wdj_citizen_lag1,0.4045533935108666,0.4092726640899295,contract_vs_expand,0.3338270475092568,raw,,0
expand,spec_c_attack,wdj_citizen_lag1,0.4045533935108666,0.4092726640899295,expand_vs_contract,-0.3338270475092568,reversed,,0
expand,spec_c_attack,wdj_citizen_lag1,0.4247023738062347,0.1200821789057467,mixed_vs_expand,-0.6601695817178612,raw,,0
expand,spec_c_attack,wdj_citizen_lag1,0.4247023738062347,0.1200821789057467,expand_vs_mixed,0.6601695817178612,reversed,,0
expand,spec_c_attack,v2jupoatck_lag1,0.1224432648860394,0.2214449267261733,contract_vs_expand,0.1497107643452133,raw,,0
expand,spec_c_attack,v2jupoatck_lag1,0.1224432648860394,0.2214449267261733,expand_vs_contract,-0.1497107643452133,reversed,,0
expand,spec_c_attack,v2jupoatck_lag1,0.0949165976603612,0.7384149619192591,mixed_vs_expand,-0.0316976904829706,raw,,0
expand,spec_c_attack,v2jupoatck_lag1,0.0949165976603612,0.7384149619192591,expand_vs_mixed,0.0316976904829706,reversed,,0
expand,spec_c_attack,v2x_polyarchy_lag1,1.1663897908022454,0.0031465527277227,contract_vs_expand,-3.4444024752914166,raw,***,-***
expand,spec_c_attack,v2x_polyarchy_lag1,1.1663897908022454,0.0031465527277227,expand_vs_contract,3.4444024752914166,reversed,***,+***
expand,spec_c_attack,v2x_polyarchy_lag1,0.9113110919080448,0.0134616566031159,mixed_vs_expand,2.252138264871105,raw,**,+**
expand,spec_c_attack,v2x_polyarchy_lag1,0.9113110919080448,0.0134616566031159,expand_vs_mixed,-2.252138264871105,reversed,**,-**
expand,spec_c_attack,v2jureview_lag1,0.3031682725635805,0.0123128022277799,contract_vs_expand,-0.7588454541255973,raw,**,-**
expand,spec_c_attack,v2jureview_lag1,0.3031682725635805,0.0123128022277799,expand_vs_contract,0.7588454541255973,reversed,**,+**
expand,spec_c_attack,v2jureview_lag1,0.3631234270242269,0.1718241740067109,mixed_vs_expand,-0.4961594360459509,raw,,0
expand,spec_c_attack,v2jureview_lag1,0.3631234270242269,0.1718241740067109,expand_vs_mixed,0.4961594360459509,reversed,,0
expand,spec_c_attack,legal_common,0.3452481047668514,1.073279734243119e-07,contract_vs_expand,1.8345995752637885,raw,***,+***
expand,spec_c_attack,legal_common,0.3452481047668514,1.073279734243119e-07,expand_vs_contract,-1.8345995752637885,reversed,***,-***
expand,spec_c_attack,legal_common,0.38018021638202,0.0031777556882908,mixed_vs_expand,1.121531032364668,raw,***,+***
expand,spec_c_attack,legal_common,0.38018021638202,0.0031777556882908,expand_vs_mixed,-1.121531032364668,reversed,***,-***
expand,spec_c_attack,legal_civil,0.3473897016936456,0.2740956887698674,contract_vs_expand,0.3799328998365647,raw,,0
expand,spec_c_attack,legal_civil,0.3473897016936456,0.2740956887698674,expand_vs_contract,-0.3799328998365647,reversed,,0
expand,spec_c_attack,legal_civil,0.3228188825323496,0.3224415223242947,mixed_vs_expand,0.319414132989636,raw,,0
expand,spec_c_attack,legal_civil,0.3228188825323496,0.3224415223242947,expand_vs_mixed,-0.319414132989636,reversed,,0
expand,spec_c_attack,high_court,0.2748840817613827,0.0440825644976683,contract_vs_expand,-0.5534254653467272,raw,**,-**
expand,spec_c_attack,high_court,0.2748840817613827,0.0440825644976683,expand_vs_contract,0.5534254653467272,reversed,**,+**
expand,spec_c_attack,high_court,0.1523662981461654,0.8176150395579574,mixed_vs_expand,0.0351377329940753,raw,,0
expand,spec_c_attack,high_court,0.1523662981461654,0.8176150395579574,expand_vs_mixed,-0.0351377329940753,reversed,,0
expand,spec_c_attack,j_ind_lag1,0.2711391091012692,0.5856616384864286,contract_vs_expand,-0.1478070373358841,raw,,0
expand,spec_c_attack,j_ind_lag1,0.2711391091012692,0.5856616384864286,expand_vs_contract,0.1478070373358841,reversed,,0
expand,spec_c_attack,j_ind_lag1,0.1899033516626616,0.0392107574402732,mixed_vs_expand,-0.3915746845301734,raw,**,-**
expand,spec_c_attack,j_ind_lag1,0.1899033516626616,0.0392107574402732,expand_vs_mixed,0.3915746845301734,reversed,**,+**
expand,spec_im_attack,wdj_intermediaries_lag1,0.6360622038204057,0.1871701131979719,contract_vs_expand,0.8389641428712504,raw,,0
expand,spec_im_attack,wdj_intermediaries_lag1,0.6360622038204057,0.1871701131979719,expand_vs_contract,-0.8389641428712504,reversed,,0
expand,spec_im_attack,wdj_intermediaries_lag1,0.5484703390439952,0.4191292496330279,mixed_vs_expand,0.443127194347368,raw,,0
expand,spec_im_attack,wdj_intermediaries_lag1,0.5484703390439952,0.4191292496330279,expand_vs_mixed,-0.443127194347368,reversed,,0
expand,spec_im_attack,v2jupoatck_lag1,0.1177861884039378,0.2078231991881191,contract_vs_expand,0.1483603814860418,raw,,0
expand,spec_im_attack,v2jupoatck_lag1,0.1177861884039378,0.2078231991881191,expand_vs_contract,-0.1483603814860418,reversed,,0
expand,spec_im_attack,v2jupoatck_lag1,0.1019400718245329,0.803860072849364,mixed_vs_expand,-0.0253172837058656,raw,,0
expand,spec_im_attack,v2jupoatck_lag1,0.1019400718245329,0.803860072849364,expand_vs_mixed,0.0253172837058656,reversed,,0
