spec,variable,contrast,n_versions,sources,coef_min,coef_max,coef_mean,max_abs_diff,sign_patterns
spec_c_reform_decision,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.613298958256751,-0.6132989582567506,-0.6132989582567507,3.3306690738754696e-16,-**
spec_im_reform,high_court,mixed_vs_contract,2,"contract, mixed",0.4693939361040251,0.4693939361040254,0.46939393610402524,3.3306690738754696e-16,0
spec_govprot_pack_decision,v2jureview_lag1,expand_vs_contract,2,"contract, expand",0.7162238982724521,0.7162238982724525,0.7162238982724523,3.3306690738754696e-16,+**
spec_govprot_reform,j_ind_lag1,expand_vs_contract,2,"contract, expand",0.263629634168942,0.2636296341689423,0.26362963416894214,3.3306690738754696e-16,0
spec_govprot_reform,j_ind_lag1,contract_vs_expand,2,"contract, expand",-0.2636296341689423,-0.263629634168942,-0.26362963416894214,3.3306690738754696e-16,0
spec_im_pack_decision,wdj_intermediaries_lag1,expand_vs_mixed,2,"expand, mixed",-0.789703130440905,-0.7897031304409047,-0.7897031304409048,3.3306690738754696e-16,0
spec_govprot_pack_decision,v2jureview_lag1,contract_vs_expand,2,"contract, expand",-0.7162238982724525,-0.7162238982724521,-0.7162238982724523,3.3306690738754696e-16,-**
spec_im_reform,high_court,contract_vs_mixed,2,"contract, mixed",-0.4693939361040254,-0.4693939361040251,-0.46939393610402524,3.3306690738754696e-16,0
spec_im_pack_decision,wdj_intermediaries_lag1,mixed_vs_expand,2,"expand, mixed",0.7897031304409047,0.789703130440905,0.7897031304409048,3.3306690738754696e-16,0
spec_c_reform_decision,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1279270736179798,0.1279270736179801,0.12792707361797995,3.0531133177191805e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,expand_vs_mixed,2,"expand, mixed",0.0680387495943248,0.0680387495943251,0.06803874959432495,3.0531133177191805e-16,0
spec_c_attack,v2jupoatck_lag1,expand_vs_contract,2,"contract, expand",-0.1497107643452136,-0.1497107643452133,-0.14971076434521347,3.0531133177191805e-16,0
spec_c_attack,v2jupoatck_lag1,contract_vs_expand,2,"contract, expand",0.1497107643452133,0.1497107643452136,0.14971076434521347,3.0531133177191805e-16,0
spec_im_pack,wdj_intermediaries_lag1,mixed_vs_contract,2,"contract, mixed",-0.1382798654836431,-0.1382798654836428,-0.13827986548364296,3.0531133177191805e-16,0
spec_c_attack_decision,legal_civil,mixed_vs_expand,2,"expand, mixed",0.220951966581009,0.2209519665810093,0.22095196658100913,3.0531133177191805e-16,0
spec_c_attack_decision,v2jupoatck_lag1,contract_vs_expand,2,"contract, expand",0.1231695981295906,0.1231695981295909,0.12316959812959075,3.0531133177191805e-16,0
spec_c_attack_decision,v2jupoatck_lag1,expand_vs_contract,2,"contract, expand",-0.1231695981295909,-0.1231695981295906,-0.12316959812959075,3.0531133177191805e-16,0
spec_c_reform_decision,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.1279270736179801,-0.1279270736179798,-0.12792707361797995,3.0531133177191805e-16,0
spec_im_reform_decision,wdj_intermediaries_lag1,contract_vs_mixed,2,"contract, mixed",0.1622305367820352,0.1622305367820355,0.16223053678203536,3.0531133177191805e-16,0
spec_im_reform_decision,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.1291502855789984,-0.1291502855789981,-0.12915028557899827,3.0531133177191805e-16,0
spec_im_pack,wdj_intermediaries_lag1,contract_vs_mixed,2,"contract, mixed",0.1382798654836428,0.1382798654836431,0.13827986548364296,3.0531133177191805e-16,0
spec_im_reform_decision,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1291502855789981,0.1291502855789984,0.12915028557899827,3.0531133177191805e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,contract_vs_mixed,2,"contract, mixed",0.2219129101795245,0.2219129101795248,0.22191291017952464,3.0531133177191805e-16,0
spec_im_attack_decision,legal_civil,mixed_vs_expand,2,"expand, mixed",-0.0865798561457534,-0.0865798561457531,-0.08657985614575325,3.0531133177191805e-16,0
spec_im_attack_decision,wdj_intermediaries_lag1,mixed_vs_contract,2,"contract, mixed",-0.1642863279898695,-0.1642863279898692,-0.16428632798986936,3.0531133177191805e-16,0
spec_im_reform_decision,wdj_intermediaries_lag1,mixed_vs_contract,2,"contract, mixed",-0.1622305367820355,-0.1622305367820352,-0.16223053678203536,3.0531133177191805e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,mixed_vs_contract,2,"contract, mixed",-0.2219129101795248,-0.2219129101795245,-0.22191291017952464,3.0531133177191805e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,mixed_vs_expand,2,"expand, mixed",-0.0680387495943251,-0.0680387495943248,-0.06803874959432495,3.0531133177191805e-16,0
spec_c_attack_decision,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.2209519665810093,-0.220951966581009,-0.22095196658100913,3.0531133177191805e-16,0
spec_c_attack_decision,j_ind_lag1,mixed_vs_contract,2,"contract, mixed",-0.2341730457434995,-0.2341730457434992,-0.23417304574349934,3.0531133177191805e-16,0
spec_c_attack_decision,j_ind_lag1,contract_vs_mixed,2,"contract, mixed",0.2341730457434992,0.2341730457434995,0.23417304574349934,3.0531133177191805e-16,0
spec_p_attack_decision,legal_civil,mixed_vs_expand,2,"expand, mixed",0.1693426240398165,0.1693426240398168,0.16934262403981665,3.0531133177191805e-16,0
spec_p_attack_decision,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.1693426240398168,-0.1693426240398165,-0.16934262403981665,3.0531133177191805e-16,0
spec_im_attack_decision,j_ind_lag1,contract_vs_expand,2,"contract, expand",-0.1501522599788258,-0.1501522599788255,-0.15015225997882564,3.0531133177191805e-16,0
spec_im_attack_decision,j_ind_lag1,expand_vs_contract,2,"contract, expand",0.1501522599788255,0.1501522599788258,0.15015225997882564,3.0531133177191805e-16,0
spec_c_pack_decision,j_ind_lag1,mixed_vs_contract,2,"contract, mixed",-0.2402649399777528,-0.2402649399777525,-0.24026493997775267,3.0531133177191805e-16,0
spec_c_pack_decision,j_ind_lag1,contract_vs_mixed,2,"contract, mixed",0.2402649399777525,0.2402649399777528,0.24026493997775267,3.0531133177191805e-16,0
spec_im_attack_decision,legal_civil,expand_vs_mixed,2,"expand, mixed",0.0865798561457531,0.0865798561457534,0.08657985614575325,3.0531133177191805e-16,0
spec_im_attack_decision,wdj_intermediaries_lag1,contract_vs_mixed,2,"contract, mixed",0.1642863279898692,0.1642863279898695,0.16428632798986936,3.0531133177191805e-16,0
spec_base_3,v2jupack_lag1,expand_vs_contract,2,"contract, expand",0.0322154613246636,0.0322154613246639,0.032215461324663755,2.983724378680108e-16,0
spec_base_3,v2jupack_lag1,contract_vs_expand,2,"contract, expand",-0.0322154613246639,-0.0322154613246636,-0.032215461324663755,2.983724378680108e-16,0
spec_extended_2,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.0399892285586042,-0.0399892285586039,-0.039989228558604054,2.983724378680108e-16,0
spec_govprot_reform,high_court,mixed_vs_expand,2,"expand, mixed",0.0310891436702952,0.0310891436702955,0.03108914367029535,2.983724378680108e-16,0
spec_govprot_reform,high_court,expand_vs_mixed,2,"expand, mixed",-0.0310891436702955,-0.0310891436702952,-0.03108914367029535,2.983724378680108e-16,0
spec_extended_2,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0399892285586039,0.0399892285586042,0.039989228558604054,2.983724378680108e-16,0
spec_govprot_attack_decision,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.0909426062111646,-0.0909426062111643,-0.09094260621116446,2.914335439641036e-16,0
spec_govprot_attack_decision,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0909426062111643,0.0909426062111646,0.09094260621116446,2.914335439641036e-16,0
spec_im_pack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3945421154250456,-0.3945421154250453,-0.39454211542504547,2.7755575615628914e-16,0
spec_govprot_reform,wdj_govprot_lag1,expand_vs_contract,2,"contract, expand",-0.1553125046454125,-0.1553125046454122,-0.15531250464541235,2.7755575615628914e-16,0
spec_extended_2_spline,high_court,contract_vs_expand,2,"contract, expand",-0.3632930970195369,-0.3632930970195366,-0.3632930970195367,2.7755575615628914e-16,0
spec_extended_2_spline,high_court,expand_vs_contract,2,"contract, expand",0.3632930970195366,0.3632930970195369,0.3632930970195367,2.7755575615628914e-16,0
spec_p_pack,high_court,contract_vs_mixed,2,"contract, mixed",-0.4632157093648856,-0.4632157093648853,-0.46321570936488543,2.7755575615628914e-16,-*
spec_govprot_reform,wdj_govprot_lag1,contract_vs_expand,2,"contract, expand",0.1553125046454122,0.1553125046454125,0.15531250464541235,2.7755575615628914e-16,0
spec_p_pack,high_court,mixed_vs_contract,2,"contract, mixed",0.4632157093648853,0.4632157093648856,0.46321570936488543,2.7755575615628914e-16,+*
spec_im_pack_decision,high_court,expand_vs_contract,2,"contract, expand",0.3945421154250453,0.3945421154250456,0.39454211542504547,2.7755575615628914e-16,0
spec_c_attack_decision,high_court,expand_vs_contract,2,"contract, expand",0.4898640798360329,0.4898640798360332,0.4898640798360331,2.7755575615628914e-16,+*
spec_im_reform,j_ind_lag1,mixed_vs_expand,2,"expand, mixed",-0.3897799236027358,-0.3897799236027355,-0.3897799236027356,2.7755575615628914e-16,-**
spec_im_pack_decision,v2jureview_lag1,expand_vs_mixed,2,"expand, mixed",0.2825109169985292,0.2825109169985295,0.28251091699852937,2.7755575615628914e-16,0
spec_im_reform,j_ind_lag1,expand_vs_mixed,2,"expand, mixed",0.3897799236027355,0.3897799236027358,0.3897799236027356,2.7755575615628914e-16,+**
spec_extended_1,high_court,contract_vs_mixed,2,"contract, mixed",-0.4564806914882958,-0.4564806914882955,-0.4564806914882956,2.7755575615628914e-16,-*
spec_im_pack_decision,v2jureview_lag1,mixed_vs_expand,2,"expand, mixed",-0.2825109169985295,-0.2825109169985292,-0.28251091699852937,2.7755575615628914e-16,0
spec_extended_1,high_court,mixed_vs_contract,2,"contract, mixed",0.4564806914882955,0.4564806914882958,0.4564806914882956,2.7755575615628914e-16,+*
spec_c_attack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.4898640798360332,-0.4898640798360329,-0.4898640798360331,2.7755575615628914e-16,-*
spec_c_reform,high_court,contract_vs_expand,2,"contract, expand",-0.4309835902825646,-0.4309835902825644,-0.4309835902825645,2.220446049250313e-16,-*
spec_im_reform_decision,legal_common,mixed_vs_expand,2,"expand, mixed",1.1642768381756043,1.1642768381756046,1.1642768381756046,2.220446049250313e-16,+***
spec_extended_1_spline,high_court,contract_vs_mixed,2,"contract, mixed",-0.4806523735736387,-0.4806523735736385,-0.4806523735736386,2.220446049250313e-16,-*
spec_im_reform_decision,legal_common,expand_vs_mixed,2,"expand, mixed",-1.1642768381756046,-1.1642768381756043,-1.1642768381756046,2.220446049250313e-16,-***
spec_p_reform_decision,high_court,mixed_vs_contract,2,"contract, mixed",0.4919012070978267,0.4919012070978269,0.4919012070978268,2.220446049250313e-16,0
spec_p_reform_decision,high_court,contract_vs_mixed,2,"contract, mixed",-0.4919012070978269,-0.4919012070978267,-0.4919012070978268,2.220446049250313e-16,0
spec_c_reform_decision,high_court,expand_vs_contract,2,"contract, expand",0.3761167882240012,0.3761167882240014,0.3761167882240013,2.220446049250313e-16,0
spec_extended_1_spline,high_court,mixed_vs_contract,2,"contract, mixed",0.4806523735736385,0.4806523735736387,0.4806523735736386,2.220446049250313e-16,+*
spec_c_reform_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3761167882240014,-0.3761167882240012,-0.3761167882240013,2.220446049250313e-16,0
spec_im_reform_decision,high_court,mixed_vs_contract,2,"contract, mixed",0.4784993786373727,0.4784993786373729,0.4784993786373728,2.220446049250313e-16,0
spec_im_reform_decision,high_court,contract_vs_mixed,2,"contract, mixed",-0.4784993786373729,-0.4784993786373727,-0.4784993786373728,2.220446049250313e-16,0
spec_p_pack_decision,wdj_press_lag1,expand_vs_contract,2,"contract, expand",-0.7773700412734778,-0.7773700412734775,-0.7773700412734776,2.220446049250313e-16,-*
spec_extended_2,high_court,expand_vs_contract,2,"contract, expand",0.5132355165118861,0.5132355165118864,0.5132355165118863,2.220446049250313e-16,+*
spec_govprot_pack_decision,legal_common,mixed_vs_expand,2,"expand, mixed",0.9209324282252562,0.9209324282252564,0.9209324282252563,2.220446049250313e-16,+**
spec_govprot_pack_decision,legal_common,expand_vs_mixed,2,"expand, mixed",-0.9209324282252564,-0.9209324282252562,-0.9209324282252563,2.220446049250313e-16,-**
spec_p_attack_decision,high_court,mixed_vs_contract,2,"contract, mixed",0.5939106066402406,0.5939106066402409,0.5939106066402408,2.220446049250313e-16,+*
spec_p_attack_decision,high_court,expand_vs_contract,2,"contract, expand",0.4948033489144252,0.4948033489144254,0.4948033489144253,2.220446049250313e-16,+*
spec_extended_3_spline,high_court,mixed_vs_contract,2,"contract, mixed",0.4472562272412264,0.4472562272412266,0.4472562272412265,2.220446049250313e-16,0
spec_p_attack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.4948033489144254,-0.4948033489144252,-0.4948033489144253,2.220446049250313e-16,-*
spec_p_attack_decision,legal_common,mixed_vs_contract,2,"contract, mixed",-0.6840308971642672,-0.684030897164267,-0.6840308971642671,2.220446049250313e-16,0
spec_extended_3_spline,high_court,contract_vs_mixed,2,"contract, mixed",-0.4472562272412266,-0.4472562272412264,-0.4472562272412265,2.220446049250313e-16,0
spec_p_attack_decision,high_court,contract_vs_mixed,2,"contract, mixed",-0.5939106066402409,-0.5939106066402406,-0.5939106066402408,2.220446049250313e-16,-*
spec_p_pack,legal_common,contract_vs_expand,2,"contract, expand",1.912405413757765,1.9124054137577653,1.912405413757765,2.220446049250313e-16,+***
spec_govprot_reform_decision,high_court,expand_vs_contract,2,"contract, expand",0.3598313297932389,0.3598313297932391,0.359831329793239,2.220446049250313e-16,0
spec_govprot_pack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3760386313518823,-0.3760386313518821,-0.3760386313518822,2.220446049250313e-16,0
spec_govprot_pack_decision,high_court,expand_vs_contract,2,"contract, expand",0.3760386313518821,0.3760386313518823,0.3760386313518822,2.220446049250313e-16,0
spec_govprot_reform_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3598313297932391,-0.3598313297932389,-0.359831329793239,2.220446049250313e-16,0
spec_c_attack,v2jureview_lag1,expand_vs_mixed,2,"expand, mixed",0.4961594360459507,0.4961594360459509,0.4961594360459508,2.220446049250313e-16,0
spec_c_attack,v2jureview_lag1,mixed_vs_expand,2,"expand, mixed",-0.4961594360459509,-0.4961594360459507,-0.4961594360459508,2.220446049250313e-16,0
spec_p_pack,legal_common,expand_vs_contract,2,"contract, expand",-1.9124054137577653,-1.912405413757765,-1.912405413757765,2.220446049250313e-16,-***
spec_p_attack_decision,legal_common,contract_vs_mixed,2,"contract, mixed",0.684030897164267,0.6840308971642672,0.6840308971642671,2.220446049250313e-16,0
spec_p_attack,wdj_press_lag1,mixed_vs_expand,2,"expand, mixed",-1.0366695612951955,-1.0366695612951953,-1.0366695612951955,2.220446049250313e-16,-***
spec_c_pack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3981142858379807,-0.3981142858379805,-0.3981142858379806,2.220446049250313e-16,0
spec_c_pack_decision,high_court,expand_vs_contract,2,"contract, expand",0.3981142858379805,0.3981142858379807,0.3981142858379806,2.220446049250313e-16,0
spec_c_reform,high_court,expand_vs_contract,2,"contract, expand",0.4309835902825644,0.4309835902825646,0.4309835902825645,2.220446049250313e-16,+*
spec_c_reform,high_court,contract_vs_mixed,2,"contract, mixed",-0.4785662243510091,-0.4785662243510089,-0.478566224351009,2.220446049250313e-16,-*
spec_im_attack_decision,legal_common,expand_vs_contract,2,"contract, expand",-1.518457706950326,-1.5184577069503258,-1.518457706950326,2.220446049250313e-16,-***
spec_c_reform,high_court,mixed_vs_contract,2,"contract, mixed",0.4785662243510089,0.4785662243510091,0.478566224351009,2.220446049250313e-16,+*
spec_extended_2,high_court,contract_vs_expand,2,"contract, expand",-0.5132355165118864,-0.5132355165118861,-0.5132355165118863,2.220446049250313e-16,-*
spec_im_attack_decision,legal_common,contract_vs_expand,2,"contract, expand",1.5184577069503258,1.518457706950326,1.518457706950326,2.220446049250313e-16,+***
spec_im_pack,high_court,mixed_vs_contract,2,"contract, mixed",0.4386589102168414,0.4386589102168416,0.4386589102168415,2.220446049250313e-16,0
spec_p_attack,high_court,expand_vs_contract,2,"contract, expand",0.5624347741938349,0.5624347741938351,0.562434774193835,2.220446049250313e-16,+**
spec_p_attack,high_court,contract_vs_expand,2,"contract, expand",-0.5624347741938351,-0.5624347741938349,-0.562434774193835,2.220446049250313e-16,-**
spec_p_pack_decision,wdj_press_lag1,contract_vs_expand,2,"contract, expand",0.7773700412734775,0.7773700412734778,0.7773700412734776,2.220446049250313e-16,+*
spec_im_pack,high_court,contract_vs_mixed,2,"contract, mixed",-0.4386589102168416,-0.4386589102168414,-0.4386589102168415,2.220446049250313e-16,0
spec_p_attack,wdj_press_lag1,expand_vs_mixed,2,"expand, mixed",1.0366695612951953,1.0366695612951955,1.0366695612951955,2.220446049250313e-16,+***
spec_c_reform,legal_civil,mixed_vs_expand,2,"expand, mixed",0.5086711653998177,0.5086711653998179,0.5086711653998178,2.220446049250313e-16,0
spec_c_reform,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.5086711653998179,-0.5086711653998177,-0.5086711653998178,2.220446049250313e-16,0
spec_im_attack_decision,high_court,expand_vs_mixed,2,"expand, mixed",-0.1002230330539276,-0.1002230330539274,-0.10022303305392749,2.0816681711721685e-16,0
spec_im_attack_decision,high_court,mixed_vs_expand,2,"expand, mixed",0.1002230330539274,0.1002230330539276,0.10022303305392749,2.0816681711721685e-16,0
spec_base_2,v2jupoatck_lag1,mixed_vs_contract,2,"contract, mixed",0.0215017620195011,0.0215017620195013,0.0215017620195012,2.0122792321330962e-16,0
spec_im_pack_decision,high_court,expand_vs_mixed,2,"expand, mixed",-0.0533865637654498,-0.0533865637654496,-0.0533865637654497,2.0122792321330962e-16,0
spec_p_attack,high_court,expand_vs_mixed,2,"expand, mixed",-0.0378017838000157,-0.0378017838000155,-0.0378017838000156,2.0122792321330962e-16,0
spec_p_attack,high_court,mixed_vs_expand,2,"expand, mixed",0.0378017838000155,0.0378017838000157,0.0378017838000156,2.0122792321330962e-16,0
spec_base_2,v2jupoatck_lag1,contract_vs_mixed,2,"contract, mixed",-0.0215017620195013,-0.0215017620195011,-0.0215017620195012,2.0122792321330962e-16,0
spec_c_attack_decision,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",0.0612365147521328,0.061236514752133,0.0612365147521329,2.0122792321330962e-16,0
spec_im_pack_decision,high_court,mixed_vs_expand,2,"expand, mixed",0.0533865637654496,0.0533865637654498,0.0533865637654497,2.0122792321330962e-16,0
spec_c_attack_decision,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",-0.061236514752133,-0.0612365147521328,-0.0612365147521329,2.0122792321330962e-16,0
spec_extended_3,high_court,mixed_vs_expand,2,"expand, mixed",-0.0195375486143136,-0.0195375486143134,-0.019537548614313498,1.97758476261356e-16,0
spec_govprot_attack,high_court,mixed_vs_expand,2,"expand, mixed",0.0180039029435993,0.0180039029435995,0.018003902943599402,1.97758476261356e-16,0
spec_govprot_attack,high_court,expand_vs_mixed,2,"expand, mixed",-0.0180039029435995,-0.0180039029435993,-0.018003902943599402,1.97758476261356e-16,0
spec_extended_3,high_court,expand_vs_mixed,2,"expand, mixed",0.0195375486143134,0.0195375486143136,0.019537548614313498,1.97758476261356e-16,0
spec_govprot_attack_decision,legal_civil,contract_vs_expand,2,"contract, expand",0.0758469199357049,0.0758469199357051,0.075846919935705,1.942890293094024e-16,0
spec_govprot_attack_decision,j_ind_lag1,expand_vs_contract,2,"contract, expand",0.1996728980490356,0.1996728980490358,0.1996728980490357,1.942890293094024e-16,0
spec_base_1,wdj_expression_lag1,contract_vs_mixed,2,"contract, mixed",-0.1729397084276866,-0.1729397084276864,-0.17293970842768652,1.942890293094024e-16,0
spec_base_2,v2jupoatck_lag1,mixed_vs_expand,2,"expand, mixed",0.1405091339718276,0.1405091339718278,0.14050913397182768,1.942890293094024e-16,0
spec_extended_1,wdj_expression_lag1,contract_vs_mixed,2,"contract, mixed",0.0928708184758102,0.0928708184758104,0.0928708184758103,1.942890293094024e-16,0
spec_extended_1,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",-0.0928708184758104,-0.0928708184758102,-0.0928708184758103,1.942890293094024e-16,0
spec_base_1,wdj_expression_lag1,mixed_vs_contract,2,"contract, mixed",0.1729397084276864,0.1729397084276866,0.17293970842768652,1.942890293094024e-16,0
spec_govprot_attack_decision,legal_civil,expand_vs_contract,2,"contract, expand",-0.0758469199357051,-0.0758469199357049,-0.075846919935705,1.942890293094024e-16,0
spec_base_2,v2jupoatck_lag1,expand_vs_mixed,2,"expand, mixed",-0.1405091339718278,-0.1405091339718276,-0.14050913397182768,1.942890293094024e-16,0
spec_p_attack_decision,high_court,expand_vs_mixed,2,"expand, mixed",-0.0991072577258155,-0.0991072577258153,-0.0991072577258154,1.942890293094024e-16,0
spec_govprot_attack_decision,j_ind_lag1,contract_vs_expand,2,"contract, expand",-0.1996728980490358,-0.1996728980490356,-0.1996728980490357,1.942890293094024e-16,0
spec_p_attack_decision,high_court,mixed_vs_expand,2,"expand, mixed",0.0991072577258153,0.0991072577258155,0.0991072577258154,1.942890293094024e-16,0
spec_p_attack_decision,v2jupoatck_lag1,contract_vs_expand,2,"contract, expand",0.1136647564926861,0.1136647564926863,0.1136647564926862,1.942890293094024e-16,0
spec_p_attack_decision,v2jupoatck_lag1,expand_vs_contract,2,"contract, expand",-0.1136647564926863,-0.1136647564926861,-0.1136647564926862,1.942890293094024e-16,0
spec_p_pack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.4078828888391944,-0.4078828888391942,-0.4078828888391943,1.6653345369377348e-16,0
spec_base_3,v2jupack_lag1,mixed_vs_contract,2,"contract, mixed",0.2559636519399429,0.2559636519399431,0.25596365193994297,1.6653345369377348e-16,0
spec_p_reform,legal_civil,expand_vs_mixed,2,"expand, mixed",-0.4632813896958985,-0.4632813896958983,-0.4632813896958984,1.6653345369377348e-16,0
spec_p_reform,legal_civil,mixed_vs_expand,2,"expand, mixed",0.4632813896958983,0.4632813896958985,0.4632813896958984,1.6653345369377348e-16,0
spec_govprot_attack_decision,high_court,expand_vs_contract,2,"contract, expand",0.4622960497765463,0.4622960497765465,0.46229604977654637,1.6653345369377348e-16,+*
spec_govprot_attack_decision,high_court,contract_vs_expand,2,"contract, expand",-0.4622960497765465,-0.4622960497765463,-0.46229604977654637,1.6653345369377348e-16,-*
spec_extended_3,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.4727265098843764,0.4727265098843766,0.4727265098843765,1.6653345369377348e-16,0
spec_extended_3,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.4727265098843766,-0.4727265098843764,-0.4727265098843765,1.6653345369377348e-16,0
spec_base_3,v2jupack_lag1,contract_vs_mixed,2,"contract, mixed",-0.2559636519399431,-0.2559636519399429,-0.25596365193994297,1.6653345369377348e-16,0
spec_p_pack_decision,high_court,expand_vs_contract,2,"contract, expand",0.4078828888391942,0.4078828888391944,0.4078828888391943,1.6653345369377348e-16,0
spec_im_pack_decision,high_court,mixed_vs_contract,2,"contract, mixed",0.4479286791904954,0.4479286791904955,0.44792867919049545,1.1102230246251565e-16,0
spec_im_pack_decision,high_court,contract_vs_mixed,2,"contract, mixed",-0.4479286791904955,-0.4479286791904954,-0.44792867919049545,1.1102230246251565e-16,0
spec_extended_1,v2jureform_lag1,mixed_vs_expand,2,"expand, mixed",0.1507768824629247,0.1507768824629248,0.15077688246292476,1.1102230246251565e-16,0
spec_c_reform_decision,wdj_citizen_lag1,expand_vs_contract,2,"contract, expand",-0.2088768294939568,-0.2088768294939567,-0.20887682949395675,1.1102230246251565e-16,0
spec_c_reform_decision,wdj_citizen_lag1,contract_vs_expand,2,"contract, expand",0.2088768294939567,0.2088768294939568,0.20887682949395675,1.1102230246251565e-16,0
spec_im_reform_decision,high_court,expand_vs_contract,2,"contract, expand",0.3651027903340322,0.3651027903340323,0.36510279033403226,1.1102230246251565e-16,0
spec_im_reform_decision,high_court,contract_vs_expand,2,"contract, expand",-0.3651027903340323,-0.3651027903340322,-0.36510279033403226,1.1102230246251565e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,expand_vs_contract,2,"contract, expand",-0.1538741605851997,-0.1538741605851996,-0.15387416058519965,1.1102230246251565e-16,0
spec_im_reform,wdj_intermediaries_lag1,expand_vs_contract,2,"contract, expand",-0.8005446282264372,-0.8005446282264371,-0.8005446282264372,1.1102230246251565e-16,0
spec_extended_1,v2jureform_lag1,mixed_vs_contract,2,"contract, mixed",-0.1839669045061707,-0.1839669045061706,-0.18396690450617065,1.1102230246251565e-16,0
spec_extended_1_spline,high_court,expand_vs_contract,2,"contract, expand",0.2690797371496649,0.269079737149665,0.26907973714966493,1.1102230246251565e-16,0
spec_extended_1_spline,high_court,contract_vs_expand,2,"contract, expand",-0.269079737149665,-0.2690797371496649,-0.26907973714966493,1.1102230246251565e-16,0
spec_govprot_pack_decision,wdj_govprot_lag1,contract_vs_expand,2,"contract, expand",0.1538741605851996,0.1538741605851997,0.15387416058519965,1.1102230246251565e-16,0
spec_im_reform,wdj_intermediaries_lag1,contract_vs_expand,2,"contract, expand",0.8005446282264371,0.8005446282264372,0.8005446282264372,1.1102230246251565e-16,0
spec_p_reform,v2jureview_lag1,mixed_vs_expand,2,"expand, mixed",-0.4284919417754201,-0.42849194177542,-0.42849194177542005,1.1102230246251565e-16,0
spec_p_reform,v2jureview_lag1,expand_vs_mixed,2,"expand, mixed",0.42849194177542,0.4284919417754201,0.42849194177542005,1.1102230246251565e-16,0
spec_extended_1,v2jureform_lag1,expand_vs_mixed,2,"expand, mixed",-0.1507768824629248,-0.1507768824629247,-0.15077688246292476,1.1102230246251565e-16,0
spec_extended_1,v2jureform_lag1,contract_vs_mixed,2,"contract, mixed",0.1839669045061706,0.1839669045061707,0.18396690450617065,1.1102230246251565e-16,0
spec_govprot_reform,high_court,expand_vs_contract,2,"contract, expand",0.4044491858388045,0.4044491858388046,0.40444918583880457,1.1102230246251565e-16,0
spec_govprot_reform,high_court,contract_vs_expand,2,"contract, expand",-0.4044491858388046,-0.4044491858388045,-0.40444918583880457,1.1102230246251565e-16,0
spec_im_reform_decision,wdj_intermediaries_lag1,expand_vs_mixed,2,"expand, mixed",-0.6233553517461681,-0.623355351746168,-0.6233553517461681,1.1102230246251565e-16,0
spec_p_attack,v2jupoatck_lag1,contract_vs_mixed,2,"contract, mixed",0.168898553165555,0.1688985531655551,0.16889855316555505,1.1102230246251565e-16,+*
spec_p_attack,v2jupoatck_lag1,mixed_vs_contract,2,"contract, mixed",-0.1688985531655551,-0.168898553165555,-0.16889855316555505,1.1102230246251565e-16,-*
spec_im_attack_decision,wdj_intermediaries_lag1,mixed_vs_expand,2,"expand, mixed",0.6336627437939241,0.6336627437939242,0.6336627437939242,1.1102230246251565e-16,0
spec_im_attack_decision,high_court,expand_vs_contract,2,"contract, expand",0.4811175819562575,0.4811175819562576,0.48111758195625753,1.1102230246251565e-16,+*
spec_c_pack_decision,v2jureview_lag1,contract_vs_mixed,2,"contract, mixed",-0.3964992076711762,-0.3964992076711761,-0.39649920767117613,1.1102230246251565e-16,0
spec_c_pack_decision,v2jureview_lag1,mixed_vs_contract,2,"contract, mixed",0.3964992076711761,0.3964992076711762,0.39649920767117613,1.1102230246251565e-16,0
