variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
mode_public_assembly,0.09548076294044967,Contracts Expression,Contracts Expression,0.5591219072822138,0.8644053013846067,spec_c_reform_decision,Mixed Outcome,,0.095 (0.559)
mode_public_assembly,0.30629700584653213,Expands Expression,Expands Expression,0.19985516468688494,0.12537569923211403,spec_c_reform_decision,Mixed Outcome,,0.306 (0.2)
mode_written_speech,0.28572475276626824,Contracts Expression,Contracts Expression,0.27669492415508223,0.30177492903058867,spec_c_reform_decision,Mixed Outcome,,0.286 (0.277)
mode_written_speech,-0.07769957905517515,Expands Expression,Expands Expression,0.3407338342612331,0.8196182573557417,spec_c_reform_decision,Mixed Outcome,,-0.078 (0.341)
mode_non_verbal_expression,0.09165604455394956,Contracts Expression,Contracts Expression,0.24515900163267962,0.7085057453280161,spec_c_reform_decision,Mixed Outcome,,0.092 (0.245)
mode_non_verbal_expression,0.3567059190798338,Expands Expression,Expands Expression,0.29664336907324873,0.22917995912905953,spec_c_reform_decision,Mixed Outcome,,0.357 (0.297)
defendant_citizen,-0.8951574697459247,Contracts Expression,Contracts Expression,0.2777388237579928,0.0012684719731935825,spec_c_reform_decision,Mixed Outcome,***,-0.895*** (0.278)
defendant_citizen,-0.2937328770758938,Expands Expression,Expands Expression,0.3284530437831441,0.37116576444314286,spec_c_reform_decision,Mixed Outcome,,-0.294 (0.328)
defendant_press,-0.8138887582753175,Contracts Expression,Contracts Expression,0.4712594101712798,0.08415861025835099,spec_c_reform_decision,Mixed Outcome,*,-0.814* (0.471)
defendant_press,-0.3488639898254144,Expands Expression,Expands Expression,0.41623469360070725,0.40195067186782907,spec_c_reform_decision,Mixed Outcome,,-0.349 (0.416)
defendant_intermediary,-1.29881385748805,Contracts Expression,Contracts Expression,0.44734232993206624,0.003691344752241369,spec_c_reform_decision,Mixed Outcome,***,-1.299*** (0.447)
defendant_intermediary,-0.5314400259891964,Expands Expression,Expands Expression,0.3614870429551292,0.14152124556135873,spec_c_reform_decision,Mixed Outcome,,-0.531 (0.361)
defendant_other,-0.09000766350856491,Contracts Expression,Contracts Expression,0.5340626752935215,0.8661632796785547,spec_c_reform_decision,Mixed Outcome,,-0.09 (0.534)
defendant_other,0.3870677934060587,Expands Expression,Expands Expression,0.5444182355600864,0.4770996842601789,spec_c_reform_decision,Mixed Outcome,,0.387 (0.544)
defendant_unclear,-0.5560859360030799,Contracts Expression,Contracts Expression,0.24975364975558684,0.025978181552934264,spec_c_reform_decision,Mixed Outcome,**,-0.556** (0.25)
defendant_unclear,-1.3911848389761716,Expands Expression,Expands Expression,0.48030862627982984,0.003774235047472651,spec_c_reform_decision,Mixed Outcome,***,-1.391*** (0.48)
Intercept,-1.781337685521207,Contracts Expression,Contracts Expression,0.6251656528517278,0.0043803826848201975,spec_p_reform_decision,Mixed Outcome,***,-1.781*** (0.625)
Intercept,-3.9169907023608994,Expands Expression,Expands Expression,0.740594353765931,1.2299854310119692e-07,spec_p_reform_decision,Mixed Outcome,***,-3.917*** (0.741)
wdj_press_lag1,-0.8423635263458018,Contracts Expression,Contracts Expression,0.3848489270247503,0.028610209283703846,spec_p_reform_decision,Mixed Outcome,**,-0.842** (0.385)
wdj_press_lag1,-1.5475454423721995,Expands Expression,Expands Expression,0.44645383762296237,0.0005276631359512919,spec_p_reform_decision,Mixed Outcome,***,-1.548*** (0.446)
v2jureform_lag1,-0.3180506102796689,Contracts Expression,Contracts Expression,0.11924952637300304,0.007650852425283553,spec_p_reform_decision,Mixed Outcome,***,-0.318*** (0.119)
v2jureform_lag1,-0.14194665858137534,Expands Expression,Expands Expression,0.24921102960036592,0.5689597645575291,spec_p_reform_decision,Mixed Outcome,,-0.142 (0.249)
v2x_polyarchy_lag1,3.4738332975132376,Contracts Expression,Contracts Expression,1.0790112403760077,0.0012843237309699254,spec_p_reform_decision,Mixed Outcome,***,3.474*** (1.079)
v2x_polyarchy_lag1,5.543977636227124,Expands Expression,Expands Expression,1.1969757175335725,3.627556321741915e-06,spec_p_reform_decision,Mixed Outcome,***,5.544*** (1.197)
v2jureview_lag1,0.6548794769708663,Contracts Expression,Contracts Expression,0.3171140310659699,0.038911364373337295,spec_p_reform_decision,Mixed Outcome,**,0.655** (0.317)
v2jureview_lag1,0.3890045044888639,Expands Expression,Expands Expression,0.36877962925169316,0.2914972662620826,spec_p_reform_decision,Mixed Outcome,,0.389 (0.369)
legal_common,-1.896565185800282,Contracts Expression,Contracts Expression,0.3707218681551436,3.12296757416914e-07,spec_p_reform_decision,Mixed Outcome,***,-1.897*** (0.371)
legal_common,-0.8698469819359208,Expands Expression,Expands Expression,0.5089639409035777,0.08744090255248263,spec_p_reform_decision,Mixed Outcome,*,-0.87* (0.509)
legal_civil,-0.31303786673140266,Contracts Expression,Contracts Expression,0.3254855930332532,0.3361719615631521,spec_p_reform_decision,Mixed Outcome,,-0.313 (0.325)
legal_civil,0.06837316949169764,Expands Expression,Expands Expression,0.44315996936932317,0.8773846083312747,spec_p_reform_decision,Mixed Outcome,,0.068 (0.443)
high_court,0.38176896975281066,Contracts Expression,Contracts Expression,0.24652440985045732,0.12147666809497394,spec_p_reform_decision,Mixed Outcome,,0.382 (0.247)
high_court,0.4919012070978269,Expands Expression,Expands Expression,0.3121528089857004,0.11506391867128006,spec_p_reform_decision,Mixed Outcome,,0.492 (0.312)
j_ind_lag1,0.2254529514971592,Contracts Expression,Contracts Expression,0.23827926201582195,0.3440613238784893,spec_p_reform_decision,Mixed Outcome,,0.225 (0.238)
j_ind_lag1,-0.18012740038898473,Expands Expression,Expands Expression,0.22708177735116658,0.4276455706967175,spec_p_reform_decision,Mixed Outcome,,-0.18 (0.227)
mode_press_newspapers,0.8849968024804209,Contracts Expression,Contracts Expression,0.3915726971696426,0.023814514367767697,spec_p_reform_decision,Mixed Outcome,**,0.885** (0.392)
mode_press_newspapers,0.5782184221491603,Expands Expression,Expands Expression,0.4683559658339193,0.21699042289391235,spec_p_reform_decision,Mixed Outcome,,0.578 (0.468)
mode_public_speech,-0.3487674892853258,Contracts Expression,Contracts Expression,0.2579394195728102,0.1763339030392973,spec_p_reform_decision,Mixed Outcome,,-0.349 (0.258)
mode_public_speech,-0.29904526621024274,Expands Expression,Expands Expression,0.21531726044053887,0.16487569901018817,spec_p_reform_decision,Mixed Outcome,,-0.299 (0.215)
mode_public_documents,0.502711182805362,Contracts Expression,Contracts Expression,0.4287074006142279,0.2409479346903991,spec_p_reform_decision,Mixed Outcome,,0.503 (0.429)
mode_public_documents,-0.21384293322973025,Expands Expression,Expands Expression,0.3554098688263529,0.5473873090447499,spec_p_reform_decision,Mixed Outcome,,-0.214 (0.355)
mode_audio_visual_broadcasting,0.553014214448825,Contracts Expression,Contracts Expression,0.4008267221232686,0.16768396200629576,spec_p_reform_decision,Mixed Outcome,,0.553 (0.401)
mode_audio_visual_broadcasting,0.6514977473304261,Expands Expression,Expands Expression,0.40849258104680014,0.11073847073468318,spec_p_reform_decision,Mixed Outcome,,0.651 (0.408)
mode_public_assembly,0.11586614747224913,Contracts Expression,Contracts Expression,0.5649086092553331,0.8374893056399446,spec_p_reform_decision,Mixed Outcome,,0.116 (0.565)
mode_public_assembly,0.35144278113524385,Expands Expression,Expands Expression,0.18618011507345322,0.05907303451427221,spec_p_reform_decision,Mixed Outcome,*,0.351* (0.186)
mode_written_speech,0.3094123458158512,Contracts Expression,Contracts Expression,0.2623772934941212,0.23829269049593615,spec_p_reform_decision,Mixed Outcome,,0.309 (0.262)
mode_written_speech,-0.025193127547300173,Expands Expression,Expands Expression,0.31744248018275384,0.9367440478568223,spec_p_reform_decision,Mixed Outcome,,-0.025 (0.317)
mode_non_verbal_expression,0.08365726449602388,Contracts Expression,Contracts Expression,0.23269481940217931,0.7192099018994103,spec_p_reform_decision,Mixed Outcome,,0.084 (0.233)
mode_non_verbal_expression,0.34953578829860354,Expands Expression,Expands Expression,0.2838217158591224,0.21812360968954725,spec_p_reform_decision,Mixed Outcome,,0.35 (0.284)
defendant_citizen,-0.9122138660492428,Contracts Expression,Contracts Expression,0.28224931454075325,0.0012295132042820208,spec_p_reform_decision,Mixed Outcome,***,-0.912*** (0.282)
defendant_citizen,-0.35569652904849736,Expands Expression,Expands Expression,0.3489203804743821,0.3080034590648586,spec_p_reform_decision,Mixed Outcome,,-0.356 (0.349)
defendant_press,-0.8067942273193437,Contracts Expression,Contracts Expression,0.4709210961872519,0.08667098522080331,spec_p_reform_decision,Mixed Outcome,*,-0.807* (0.471)
defendant_press,-0.3448829768555306,Expands Expression,Expands Expression,0.4132365180203003,0.4039487153915523,spec_p_reform_decision,Mixed Outcome,,-0.345 (0.413)
defendant_intermediary,-1.2994134132524178,Contracts Expression,Contracts Expression,0.44754124648352883,0.0036907647531325177,spec_p_reform_decision,Mixed Outcome,***,-1.299*** (0.448)
defendant_intermediary,-0.5195204819755656,Expands Expression,Expands Expression,0.358245931637544,0.14700880015263026,spec_p_reform_decision,Mixed Outcome,,-0.52 (0.358)
defendant_other,-0.08894842996372335,Contracts Expression,Contracts Expression,0.5433721431274198,0.8699696210272299,spec_p_reform_decision,Mixed Outcome,,-0.089 (0.543)
defendant_other,0.38772083996851725,Expands Expression,Expands Expression,0.5601239407597673,0.48880832167118093,spec_p_reform_decision,Mixed Outcome,,0.388 (0.56)
defendant_unclear,-0.5513576016169406,Contracts Expression,Contracts Expression,0.24265379626909203,0.023074521422784416,spec_p_reform_decision,Mixed Outcome,**,-0.551** (0.243)
defendant_unclear,-1.409330249002032,Expands Expression,Expands Expression,0.48470342267976085,0.0036419807353023277,spec_p_reform_decision,Mixed Outcome,***,-1.409*** (0.485)
Intercept,-1.8155757203756695,Contracts Expression,Contracts Expression,0.6015000345536982,0.0025410207570302373,spec_c_pack_decision,Mixed Outcome,***,-1.816*** (0.602)
Intercept,-4.33798414040568,Expands Expression,Expands Expression,0.9055145085109305,1.662592218867187e-06,spec_c_pack_decision,Mixed Outcome,***,-4.338*** (0.906)
wdj_citizen_lag1,-0.22349258773341849,Contracts Expression,Contracts Expression,0.3999764203685485,0.576322516035563,spec_c_pack_decision,Mixed Outcome,,-0.223 (0.4)
wdj_citizen_lag1,-0.7271011641823938,Expands Expression,Expands Expression,0.619727460975194,0.24069173661181986,spec_c_pack_decision,Mixed Outcome,,-0.727 (0.62)
v2jupack_lag1,-0.22037540786036064,Contracts Expression,Contracts Expression,0.17092938389129214,0.19730163205086237,spec_c_pack_decision,Mixed Outcome,,-0.22 (0.171)
v2jupack_lag1,-0.4707470409144825,Expands Expression,Expands Expression,0.25787566478622503,0.06792852581782621,spec_c_pack_decision,Mixed Outcome,*,-0.471* (0.258)
v2x_polyarchy_lag1,3.528613137299349,Contracts Expression,Contracts Expression,1.110832856041131,0.0014903947038170564,spec_c_pack_decision,Mixed Outcome,***,3.529*** (1.111)
v2x_polyarchy_lag1,6.844724873065064,Expands Expression,Expands Expression,1.7700152875845157,0.0001101630997205128,spec_c_pack_decision,Mixed Outcome,***,6.845*** (1.77)
v2jureview_lag1,0.6948851839916129,Contracts Expression,Contracts Expression,0.29474383835873563,0.018393986159851536,spec_c_pack_decision,Mixed Outcome,**,0.695** (0.295)
v2jureview_lag1,0.3964992076711762,Expands Expression,Expands Expression,0.3511474862516588,0.2588333324940143,spec_c_pack_decision,Mixed Outcome,,0.396 (0.351)
legal_common,-1.4581458017534106,Contracts Expression,Contracts Expression,0.3635725339570831,6.056337385491372e-05,spec_c_pack_decision,Mixed Outcome,***,-1.458*** (0.364)
legal_common,-0.5700692709049813,Expands Expression,Expands Expression,0.495562940262988,0.2500010387870728,spec_c_pack_decision,Mixed Outcome,,-0.57 (0.496)
legal_civil,-0.1101638281422233,Contracts Expression,Contracts Expression,0.31637016872628976,0.7276811212809624,spec_c_pack_decision,Mixed Outcome,,-0.11 (0.316)
legal_civil,-0.0021670088708716996,Expands Expression,Expands Expression,0.4076070453049223,0.9957581332408043,spec_c_pack_decision,Mixed Outcome,,-0.002 (0.408)
high_court,0.3981142858379805,Contracts Expression,Contracts Expression,0.24797111976785624,0.10838678120846473,spec_c_pack_decision,Mixed Outcome,,0.398 (0.248)
high_court,0.4506148904731827,Expands Expression,Expands Expression,0.2965433945640836,0.1286220980248553,spec_c_pack_decision,Mixed Outcome,,0.451 (0.297)
j_ind_lag1,0.15485650857950858,Contracts Expression,Contracts Expression,0.2545227438098278,0.542909521127648,spec_c_pack_decision,Mixed Outcome,,0.155 (0.255)
j_ind_lag1,-0.2402649399777528,Expands Expression,Expands Expression,0.22998455742470691,0.2961614984230785,spec_c_pack_decision,Mixed Outcome,,-0.24 (0.23)
mode_press_newspapers,0.8891050500413915,Contracts Expression,Contracts Expression,0.3904518469957677,0.02277916156406195,spec_c_pack_decision,Mixed Outcome,**,0.889** (0.39)
mode_press_newspapers,0.5491972151293544,Expands Expression,Expands Expression,0.46972566356235845,0.2423282327428451,spec_c_pack_decision,Mixed Outcome,,0.549 (0.47)
mode_public_speech,-0.34469353594603025,Contracts Expression,Contracts Expression,0.27050570307312344,0.20257267738862772,spec_c_pack_decision,Mixed Outcome,,-0.345 (0.271)
mode_public_speech,-0.28400260505505653,Expands Expression,Expands Expression,0.21669495485114554,0.18998951175364087,spec_c_pack_decision,Mixed Outcome,,-0.284 (0.217)
mode_public_documents,0.37549969869355637,Contracts Expression,Contracts Expression,0.40220584664310305,0.3505098544254437,spec_c_pack_decision,Mixed Outcome,,0.375 (0.402)
mode_public_documents,-0.2749204942627007,Expands Expression,Expands Expression,0.34923258374336064,0.43115708060918434,spec_c_pack_decision,Mixed Outcome,,-0.275 (0.349)
mode_audio_visual_broadcasting,0.5205636996657583,Contracts Expression,Contracts Expression,0.38447158166721046,0.17574535796918433,spec_c_pack_decision,Mixed Outcome,,0.521 (0.384)
mode_audio_visual_broadcasting,0.6268404859162411,Expands Expression,Expands Expression,0.38059440023065144,0.09955723102817715,spec_c_pack_decision,Mixed Outcome,*,0.627* (0.381)
mode_public_assembly,0.14200613993640737,Contracts Expression,Contracts Expression,0.5938201763255888,0.8109970481458595,spec_c_pack_decision,Mixed Outcome,,0.142 (0.594)
mode_public_assembly,0.37539980162557457,Expands Expression,Expands Expression,0.20859724909129213,0.07191761568782645,spec_c_pack_decision,Mixed Outcome,*,0.375* (0.209)
mode_written_speech,0.2945532611549605,Contracts Expression,Contracts Expression,0.26808422302153045,0.27188409069619446,spec_c_pack_decision,Mixed Outcome,,0.295 (0.268)
mode_written_speech,-0.09004173426370982,Expands Expression,Expands Expression,0.33947876139090577,0.7908282411911163,spec_c_pack_decision,Mixed Outcome,,-0.09 (0.339)
mode_non_verbal_expression,0.09257977449235848,Contracts Expression,Contracts Expression,0.25030989575411444,0.7114863409052328,spec_c_pack_decision,Mixed Outcome,,0.093 (0.25)
mode_non_verbal_expression,0.3931721270424865,Expands Expression,Expands Expression,0.2898655992803908,0.17497365767142226,spec_c_pack_decision,Mixed Outcome,,0.393 (0.29)
defendant_citizen,-0.9088381383293168,Contracts Expression,Contracts Expression,0.27737728206881657,0.0010508691816169616,spec_c_pack_decision,Mixed Outcome,***,-0.909*** (0.277)
defendant_citizen,-0.27663849560279175,Expands Expression,Expands Expression,0.31639052056202793,0.3819234724345163,spec_c_pack_decision,Mixed Outcome,,-0.277 (0.316)
defendant_press,-0.8352394321972106,Contracts Expression,Contracts Expression,0.4789602241017351,0.08118355753253853,spec_c_pack_decision,Mixed Outcome,*,-0.835* (0.479)
defendant_press,-0.34868190512678304,Expands Expression,Expands Expression,0.42338605768558046,0.4101921849076975,spec_c_pack_decision,Mixed Outcome,,-0.349 (0.423)
defendant_intermediary,-1.3297891386802165,Contracts Expression,Contracts Expression,0.4484642508494261,0.003024797576417432,spec_c_pack_decision,Mixed Outcome,***,-1.33*** (0.448)
defendant_intermediary,-0.5164349580634915,Expands Expression,Expands Expression,0.35846514113929323,0.14967400498312794,spec_c_pack_decision,Mixed Outcome,,-0.516 (0.358)
defendant_other,-0.08885709221991663,Contracts Expression,Contracts Expression,0.5200610182863113,0.8643346559033587,spec_c_pack_decision,Mixed Outcome,,-0.089 (0.52)
defendant_other,0.4108649008293899,Expands Expression,Expands Expression,0.5204898115032183,0.42988920815560305,spec_c_pack_decision,Mixed Outcome,,0.411 (0.52)
defendant_unclear,-0.5714909380580194,Contracts Expression,Contracts Expression,0.24501585398328235,0.01967623476224356,spec_c_pack_decision,Mixed Outcome,**,-0.571** (0.245)
defendant_unclear,-1.3206916669080515,Expands Expression,Expands Expression,0.44371342646451484,0.002916048308303333,spec_c_pack_decision,Mixed Outcome,***,-1.321*** (0.444)
Intercept,-1.9488316317201477,Contracts Expression,Contracts Expression,0.6251559640220298,0.0018248311288535412,spec_p_pack_decision,Mixed Outcome,***,-1.949*** (0.625)
Intercept,-4.586060964317502,Expands Expression,Expands Expression,0.8883878247565186,2.4402713249048477e-07,spec_p_pack_decision,Mixed Outcome,***,-4.586*** (0.888)
wdj_press_lag1,-0.7773700412734775,Contracts Expression,Contracts Expression,0.43848048621332675,0.0762498192516785,spec_p_pack_decision,Mixed Outcome,*,-0.777* (0.438)
wdj_press_lag1,-1.3895984027560606,Expands Expression,Expands Expression,0.5606120121047352,0.013185595810063693,spec_p_pack_decision,Mixed Outcome,**,-1.39** (0.561)
v2jupack_lag1,-0.20609599916863244,Contracts Expression,Contracts Expression,0.16942573902692182,0.22381790888560138,spec_p_pack_decision,Mixed Outcome,,-0.206 (0.169)
v2jupack_lag1,-0.4612591835795774,Expands Expression,Expands Expression,0.2501668937004341,0.06521143899226299,spec_p_pack_decision,Mixed Outcome,*,-0.461* (0.25)
v2x_polyarchy_lag1,3.672999388446792,Contracts Expression,Contracts Expression,1.074444288617941,0.0006296482244263424,spec_p_pack_decision,Mixed Outcome,***,3.673*** (1.074)
v2x_polyarchy_lag1,7.108255340385172,Expands Expression,Expands Expression,1.6394875154554476,1.4532547823703026e-05,spec_p_pack_decision,Mixed Outcome,***,7.108*** (1.639)
v2jureview_lag1,0.7343542723314785,Contracts Expression,Contracts Expression,0.31599896392041116,0.02013012817745531,spec_p_pack_decision,Mixed Outcome,**,0.734** (0.316)
v2jureview_lag1,0.44370933160652115,Expands Expression,Expands Expression,0.37828761926873017,0.2408191768052368,spec_p_pack_decision,Mixed Outcome,,0.444 (0.378)
legal_common,-1.5410611812559896,Contracts Expression,Contracts Expression,0.3411474991351421,6.263696709949509e-06,spec_p_pack_decision,Mixed Outcome,***,-1.541*** (0.341)
legal_common,-0.6771544867578261,Expands Expression,Expands Expression,0.4567053591750842,0.1381556183520011,spec_p_pack_decision,Mixed Outcome,,-0.677 (0.457)
legal_civil,-0.06888874380128047,Contracts Expression,Contracts Expression,0.3113742927477778,0.8249048270066291,spec_p_pack_decision,Mixed Outcome,,-0.069 (0.311)
legal_civil,-0.015655080343305896,Expands Expression,Expands Expression,0.4080437017041144,0.9693957212002282,spec_p_pack_decision,Mixed Outcome,,-0.016 (0.408)
high_court,0.40788288883919427,Contracts Expression,Contracts Expression,0.24966652055648536,0.10231959140548405,spec_p_pack_decision,Mixed Outcome,,0.408 (0.25)
high_court,0.46632228919555563,Expands Expression,Expands Expression,0.29947093428238425,0.11943398545557826,spec_p_pack_decision,Mixed Outcome,,0.466 (0.299)
j_ind_lag1,0.14666915939506595,Contracts Expression,Contracts Expression,0.24996888486510824,0.557371846988826,spec_p_pack_decision,Mixed Outcome,,0.147 (0.25)
j_ind_lag1,-0.23972445065564796,Expands Expression,Expands Expression,0.2228753605813906,0.28210676394988543,spec_p_pack_decision,Mixed Outcome,,-0.24 (0.223)
mode_press_newspapers,0.8999729014827269,Contracts Expression,Contracts Expression,0.39512345384258474,0.02274442595491653,spec_p_pack_decision,Mixed Outcome,**,0.9** (0.395)
mode_press_newspapers,0.5786404532597834,Expands Expression,Expands Expression,0.471109657030406,0.21935312072709723,spec_p_pack_decision,Mixed Outcome,,0.579 (0.471)
mode_public_speech,-0.3515702682506683,Contracts Expression,Contracts Expression,0.26156229884899185,0.1789106349821905,spec_p_pack_decision,Mixed Outcome,,-0.352 (0.262)
mode_public_speech,-0.30220378358676614,Expands Expression,Expands Expression,0.2098676466684353,0.1498749857330611,spec_p_pack_decision,Mixed Outcome,,-0.302 (0.21)
mode_public_documents,0.4341276224759565,Contracts Expression,Contracts Expression,0.4187843338415202,0.2999047433629868,spec_p_pack_decision,Mixed Outcome,,0.434 (0.419)
mode_public_documents,-0.20352257406569416,Expands Expression,Expands Expression,0.3414301092878448,0.5511160820792085,spec_p_pack_decision,Mixed Outcome,,-0.204 (0.341)
mode_audio_visual_broadcasting,0.5469357115410172,Contracts Expression,Contracts Expression,0.37939476787597404,0.14941508910802082,spec_p_pack_decision,Mixed Outcome,,0.547 (0.379)
mode_audio_visual_broadcasting,0.6673613813018375,Expands Expression,Expands Expression,0.3853193863941923,0.08327901323091173,spec_p_pack_decision,Mixed Outcome,*,0.667* (0.385)
mode_public_assembly,0.1624362299240833,Contracts Expression,Contracts Expression,0.599375032983005,0.7863838515067524,spec_p_pack_decision,Mixed Outcome,,0.162 (0.599)
mode_public_assembly,0.41310490310738834,Expands Expression,Expands Expression,0.19722397250898052,0.03620675906889206,spec_p_pack_decision,Mixed Outcome,**,0.413** (0.197)
mode_written_speech,0.3188408352238735,Contracts Expression,Contracts Expression,0.25574333495573565,0.21249945899077904,spec_p_pack_decision,Mixed Outcome,,0.319 (0.256)
mode_written_speech,-0.03726084519058721,Expands Expression,Expands Expression,0.31654577178455123,0.9062968362567599,spec_p_pack_decision,Mixed Outcome,,-0.037 (0.317)
mode_non_verbal_expression,0.08497576672170794,Contracts Expression,Contracts Expression,0.2401893298250545,0.7234988153753719,spec_p_pack_decision,Mixed Outcome,,0.085 (0.24)
mode_non_verbal_expression,0.38344712046648904,Expands Expression,Expands Expression,0.27821172732233057,0.16812410976261227,spec_p_pack_decision,Mixed Outcome,,0.383 (0.278)
defendant_citizen,-0.9241129193851144,Contracts Expression,Contracts Expression,0.2813835728554502,0.0010228135905556374,spec_p_pack_decision,Mixed Outcome,***,-0.924*** (0.281)
defendant_citizen,-0.3370503555918765,Expands Expression,Expands Expression,0.33807286412043747,0.31877641249106325,spec_p_pack_decision,Mixed Outcome,,-0.337 (0.338)
defendant_press,-0.829634620179163,Contracts Expression,Contracts Expression,0.4789021935624998,0.08320814164773932,spec_p_pack_decision,Mixed Outcome,*,-0.83* (0.479)
defendant_press,-0.34702384577414624,Expands Expression,Expands Expression,0.42141755219310845,0.410241938508072,spec_p_pack_decision,Mixed Outcome,,-0.347 (0.421)
defendant_intermediary,-1.3310523316679428,Contracts Expression,Contracts Expression,0.45038860740853714,0.003123227052566835,spec_p_pack_decision,Mixed Outcome,***,-1.331*** (0.45)
defendant_intermediary,-0.5108543292909826,Expands Expression,Expands Expression,0.35460075945719427,0.14968458739490692,spec_p_pack_decision,Mixed Outcome,,-0.511 (0.355)
defendant_other,-0.09026066883776082,Contracts Expression,Contracts Expression,0.5307734278626435,0.8649668922986767,spec_p_pack_decision,Mixed Outcome,,-0.09 (0.531)
defendant_other,0.40473256146316977,Expands Expression,Expands Expression,0.53847391439676,0.4522742525247998,spec_p_pack_decision,Mixed Outcome,,0.405 (0.538)
defendant_unclear,-0.5741777215148436,Contracts Expression,Contracts Expression,0.2401957136580884,0.016827382028054113,spec_p_pack_decision,Mixed Outcome,**,-0.574** (0.24)
defendant_unclear,-1.3552400966172045,Expands Expression,Expands Expression,0.4556493376195621,0.0029365304637963188,spec_p_pack_decision,Mixed Outcome,***,-1.355*** (0.456)
