row_id,case_id,indep1,indep2,attack1,attack2,attack3,attack4,attack5,dejure1,dejure2,dejure3,dejure4,dejure5,dejure6,full1,full2,full3,full4
911,United States_2019_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
912,United States_2019_26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
913,United States_2019_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
914,United States_2019_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
915,United States_2019_34,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
916,United States_2019_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
917,United States_2019_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
918,United States_2019_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
919,United States_2019_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
920,United States_2019_29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
921,United States_2019_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
922,United States_2019_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
923,United States_2019_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
924,United States_2019_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
925,United States_2019_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
926,United States_2019_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
927,United States_2019_36,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
928,United States_2019_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
929,United States_2019_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
930,United States_2019_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
931,United States_2019_35,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
932,United States_2019_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
933,United States_2019_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
934,United States_2019_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
935,United States_2019_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
936,United States_2019_37,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
937,United States_2019_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
938,United States_2019_31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
939,United States_2019_32,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
940,United States_2019_14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
941,United States_2019_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
942,United States_2019_33,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
943,United States_2019_27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
944,United States_2019_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
945,United States_2019_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
946,United States_2019_28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
947,United States_2020_32,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
948,United States_2020_33,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
949,United States_2020_41,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
950,United States_2020_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
951,United States_2020_34,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
952,United States_2020_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
953,United States_2020_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
954,United States_2020_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
955,United States_2020_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
956,United States_2020_44,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
957,United States_2020_43,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
958,United States_2020_45,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
959,United States_2020_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
960,United States_2020_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
961,United States_2020_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
962,United States_2020_30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
963,United States_2020_47,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
964,United States_2020_14,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
965,United States_2020_38,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
966,United States_2020_15,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
967,United States_2020_42,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
968,United States_2020_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
969,United States_2020_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
970,United States_2020_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
971,United States_2020_27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
972,United States_2020_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
973,United States_2020_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
974,United States_2020_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
975,United States_2020_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
976,United States_2020_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
977,United States_2020_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
978,United States_2020_37,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
979,United States_2020_29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
980,United States_2020_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
981,United States_2020_31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
982,United States_2020_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
983,United States_2020_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
984,United States_2020_39,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
985,United States_2020_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
986,United States_2020_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
987,United States_2020_46,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
988,United States_2020_35,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
989,United States_2020_36,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
990,United States_2020_26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
991,United States_2020_28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
992,United States_2020_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
993,United States_2021_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
994,United States_2021_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
995,United States_2021_26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
996,United States_2021_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
997,United States_2021_24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
998,United States_2021_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
999,United States_2021_25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1000,United States_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1001,United States_2021_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1002,United States_2021_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1003,United States_2021_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1004,United States_2021_18,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1005,United States_2021_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1006,United States_2021_20,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1007,United States_2021_19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1008,United States_2021_14,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1009,United States_2021_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1010,United States_2021_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1011,United States_2021_21,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1012,United States_2021_16,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1013,United States_2021_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1014,United States_2021_22,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1015,United States_2021_15,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1016,United States_2021_17,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1017,United States_2021_23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1018,United States_2022_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1019,United States_2022_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1020,United States_2022_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1021,United States_2022_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1022,United States_2022_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1023,United States_2022_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1024,United States_2022_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1025,United States_2022_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1026,United States_2022_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1027,United States_2022_07,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1028,United States_2022_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1029,United States_2023_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1030,United States_2023_15,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1031,United States_2023_06,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1032,United States_2023_16,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1033,United States_2023_09,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1034,United States_2023_11,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1035,United States_2023_07,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1036,United States_2023_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1037,United States_2023_14,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1038,United States_2023_05,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1039,United States_2023_10,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1040,United States_2023_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1041,United States_2023_13,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1042,United States_2023_12,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1043,United States_2023_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1044,United States_2024_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1045,United States_2024_11,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1046,United States_2024_07,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1047,United States_2024_06,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1048,United States_2024_09,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1049,United States_2024_12,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1050,United States_2024_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1051,United States_2024_08,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1052,United States_2024_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1053,United States_2024_10,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1054,United States_2024_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1055,United States_2025_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1056,United States_2025_04,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1057,United States_2025_05,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1058,United States_2025_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1059,United States_2025_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1060,Uruguay_2013_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1061,Venezuela_2009_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1062,Venezuela_2009_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1063,Venezuela_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1064,Vietnam_2012_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1065,Vietnam_2012_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1066,Vietnam_2015_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1067,Vietnam_2015_03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1068,Zimbabwe_2000_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1069,Zimbabwe_2009_03,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1070,Zimbabwe_2009_01,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1071,Zimbabwe_2014_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1072,Zimbabwe_2015_02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1073,Zimbabwe_2016_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1074,Zimbabwe_2021_02,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
1075,Zimbabwe_2021_01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
