,Intercept,"bs(year, df=4)[0]","bs(year, df=4)[1]","bs(year, df=4)[2]","bs(year, df=4)[3]",v2x_polyarchy_lag1,"bs(year, df=4)[0]:v2x_polyarchy_lag1","bs(year, df=4)[1]:v2x_polyarchy_lag1","bs(year, df=4)[2]:v2x_polyarchy_lag1","bs(year, df=4)[3]:v2x_polyarchy_lag1",wdj_expression_lag1,v2jupoatck_lag1,v2jureview_lag1,legal_common,legal_civil,high_court,j_ind_lag1
663,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.727,0.0010513559165162664,0.04826891830050236,0.6138553087733791,0.06382441700960219,0.0,0.744,1.237,0.0,0.0,0.0,1.377
664,1.0,0.0014461566939701052,0.0663946606609386,0.8443676874461886,0.0877914951989026,0.727,0.0010513559165162664,0.04826891830050236,0.6138553087733791,0.06382441700960219,0.0,0.744,1.237,0.0,0.0,0.0,1.377
665,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.719,0.0005323707714378268,0.03226758397992606,0.5629147228892396,0.12328532235939643,0.402777778,0.696,1.237,0.0,0.0,0.0,1.377
666,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.719,0.0005323707714378268,0.03226758397992606,0.5629147228892396,0.12328532235939643,0.402777778,0.696,1.237,0.0,0.0,1.0,1.869
668,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.719,0.0005323707714378268,0.03226758397992606,0.5629147228892396,0.12328532235939643,0.402777778,0.696,1.237,0.0,0.0,0.0,1.377
669,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.719,0.0005323707714378268,0.03226758397992606,0.5629147228892396,0.12328532235939643,0.402777778,0.696,1.237,0.0,0.0,0.0,1.377
670,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.725,0.00022646813827571842,0.019274954879911144,0.4906837621669982,0.2148148148148148,0.402777778,1.163,1.237,0.0,0.0,0.0,1.377
671,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.725,0.00022646813827571842,0.019274954879911144,0.4906837621669982,0.2148148148148148,0.402777778,1.163,1.237,0.0,0.0,0.0,1.377
672,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.725,0.00022646813827571842,0.019274954879911144,0.4906837621669982,0.2148148148148148,0.402777778,1.163,1.237,0.0,0.0,1.0,1.869
673,1.0,0.00031236984589754266,0.026586144661946406,0.6768051891958596,0.2962962962962963,0.725,0.00022646813827571842,0.019274954879911144,0.4906837621669982,0.2148148148148148,0.402777778,1.163,1.237,0.0,0.0,1.0,1.869
674,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.718,6.645379240131426e-05,0.00891219193648737,0.37119693726150915,0.3378244170096022,0.402777778,1.529,1.237,0.0,0.0,0.0,2.031
675,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.718,6.645379240131426e-05,0.00891219193648737,0.37119693726150915,0.3378244170096022,0.402777778,1.529,1.237,0.0,0.0,0.0,2.031
676,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.718,6.645379240131426e-05,0.00891219193648737,0.37119693726150915,0.3378244170096022,0.402777778,1.529,1.237,0.0,0.0,0.0,2.031
677,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.493,0.009650292847806885,0.1164710339046228,0.3668597915662481,0.0,0.0,-1.421,1.111,0.0,0.0,0.0,0.994
678,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
679,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
680,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
681,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
682,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
683,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
684,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
685,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
686,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
687,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
688,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,1.0,0.632
689,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.162,0.0018717168376982088,0.0309701837507107,0.12915786961425252,0.0,0.0,0.174,0.773,0.0,0.0,0.0,-0.38
690,1.0,0.00592345781850155,0.14134028516924532,0.8513645148997703,0.0013717421124828531,0.16,0.0009477532509602481,0.022614445627079253,0.13621832238396325,0.00021947873799725651,0.0,0.048,0.665,0.0,0.0,0.0,-0.77
691,1.0,0.003968253968253968,0.11552028218694886,0.8695375269449344,0.010973936899862825,0.154,0.0006111111111111111,0.017790123456790125,0.1339087791495199,0.001689986282578875,0.0,0.143,0.665,0.0,0.0,0.0,-0.661
713,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.469,0.007164026207392689,0.10051361255812223,0.36131703901464274,0.0,0.0,-1.744,1.486,0.0,1.0,1.0,1.459
714,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.469,0.007164026207392689,0.10051361255812223,0.36131703901464274,0.0,0.0,-1.744,1.486,0.0,1.0,1.0,1.459
715,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.469,0.007164026207392689,0.10051361255812223,0.36131703901464274,0.0,0.0,-1.744,1.486,0.0,1.0,1.0,1.459
719,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,1.0,1.151
721,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,0.0,0.501
722,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,1.0,1.151
723,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,1.0,1.151
724,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,1.0,1.151
726,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.426,0.004921922054687882,0.08144011282594295,0.3396373608374788,0.0,0.0,-2.108,1.486,0.0,1.0,1.0,1.151
727,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.388,0.0032723865056226565,0.06472053311120365,0.32000708038317366,0.0,0.0,-2.134,1.486,0.0,1.0,0.0,0.501
728,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.388,0.0032723865056226565,0.06472053311120365,0.32000708038317366,0.0,0.0,-2.134,1.486,0.0,1.0,0.0,0.501
730,1.0,0.008433985839233651,0.16680549770928776,0.8247605164514784,0.0,0.388,0.0032723865056226565,0.06472053311120365,0.32000708038317366,0.0,0.0,-2.134,1.486,0.0,1.0,1.0,1.052
735,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.295,0.0007371928363182007,0.02662085242260169,0.25671602881515415,0.010925925925925924,0.0,-2.658,0.245,0.0,1.0,1.0,0.156
736,1.0,0.0024989587671803413,0.09024017770373455,0.8702238264920481,0.037037037037037035,0.295,0.0007371928363182007,0.02662085242260169,0.25671602881515415,0.010925925925925924,0.0,-2.658,0.245,0.0,1.0,1.0,0.156
738,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.292,0.00021620621037530657,0.013104498639969972,0.22861070804403055,0.05006858710562414,0.619047619,-2.256,1.25,0.0,1.0,1.0,0.093
743,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.285,2.6377898098014714e-05,0.003537569222700418,0.14734140267344026,0.1340946502057613,0.619047619,-2.262,1.455,0.0,1.0,1.0,0.131
745,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.285,2.6377898098014714e-05,0.003537569222700418,0.14734140267344026,0.1340946502057613,0.619047619,-2.262,1.455,0.0,1.0,1.0,0.131
746,1.0,9.255402841408673e-05,0.01241252358842252,0.5169873778015448,0.4705075445816187,0.285,2.6377898098014714e-05,0.003537569222700418,0.14734140267344026,0.1340946502057613,0.619047619,-2.262,1.455,0.0,1.0,1.0,0.131
748,1.0,0.035709913821129854,0.2950360602284502,0.6689476294989446,0.0,0.318,0.011355752595119294,0.09382146715264716,0.21272534618066438,0.0,0.0,-1.289,1.888,0.0,0.0,0.0,-0.064
749,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.312,0.004765834065472322,0.06686619854612823,0.2403644268071824,0.0,0.0,-1.206,1.888,0.0,0.0,1.0,-0.836
750,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.312,0.004765834065472322,0.06686619854612823,0.2403644268071824,0.0,0.0,-1.206,1.888,0.0,0.0,0.0,-0.101
751,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.312,0.004765834065472322,0.06686619854612823,0.2403644268071824,0.0,0.0,-1.206,1.888,0.0,0.0,0.0,-0.101
752,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.285,0.0002110231847841177,0.012790349699970692,0.2231303143580435,0.048868312757201646,0.755555556,-1.283,0.984,0.0,0.0,0.0,-0.956
753,1.0,0.0007404322273126938,0.04487841999989717,0.7829133837124335,0.17146776406035666,0.285,0.0002110231847841177,0.012790349699970692,0.2231303143580435,0.048868312757201646,0.755555556,-1.283,0.984,0.0,0.0,0.0,-0.956
754,1.0,0.3245833256896591,0.050157976616337474,0.0025703241626850236,0.0,0.554,0.17981916243207116,0.027787519045450963,0.0014239595861275031,0.0,0.0,1.248,2.009,1.0,0.0,0.0,1.336
755,1.0,0.4541819953684176,0.28710507620520237,0.05926018653276491,0.0,0.679,0.30838957485515556,0.19494434674333241,0.04023766665574738,0.0,0.0,1.718,2.009,1.0,0.0,1.0,1.875
756,1.0,0.4541819953684176,0.28710507620520237,0.05926018653276491,0.0,0.679,0.30838957485515556,0.19494434674333241,0.04023766665574738,0.0,0.0,1.718,2.009,1.0,0.0,1.0,1.875
757,1.0,0.4142322423104011,0.3568479047125138,0.09965885001099731,0.0,0.718,0.29741874997886797,0.2562167955835849,0.07155505430789606,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
758,1.0,0.4142322423104011,0.3568479047125138,0.09965885001099731,0.0,0.718,0.29741874997886797,0.2562167955835849,0.07155505430789606,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
759,1.0,0.40665122316481095,0.36590572322341175,0.10660937156334672,0.0,0.724,0.29441548557132313,0.2649157436137501,0.07718518501186303,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
760,1.0,0.37257276561097014,0.3990026511804065,0.13764044943820225,0.0,0.782,0.29135190270777866,0.3120200732230779,0.10763483146067417,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
761,1.0,0.3632308557225401,0.40638445423231634,0.14624056455877468,0.0,0.791,0.28731560687652924,0.32145010329776225,0.11567628656599079,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
762,1.0,0.3437231009857769,0.41992476622936376,0.1645007464118415,0.0,0.834,0.28666506622213794,0.35021725503528933,0.1371936225074758,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
763,1.0,0.33360377603460384,0.42603973820822566,0.17417485223853357,0.0,0.832,0.27755834166079035,0.35446506218924373,0.14491347706245994,0.0,0.0,2.12,2.009,1.0,0.0,1.0,2.327
764,1.0,0.3127505307095751,0.436850471710936,0.19464619142772907,0.0,0.855,0.2674017037566867,0.3735071533128503,0.16642249367070835,0.0,0.0,1.943,2.009,1.0,0.0,1.0,2.327
765,1.0,0.25811774169842494,0.4545827152670312,0.2527036955575626,0.0,0.857,0.22120690463555018,0.38957738698384575,0.21656706709283116,0.0,0.0,1.217,2.009,1.0,0.0,1.0,2.327
766,1.0,0.23575321473471508,0.45750063846330075,0.27882577016130916,0.0,0.862,0.2032192711013244,0.39436555035536525,0.2403478138790485,0.0,0.0,1.217,2.009,1.0,0.0,1.0,2.327
767,1.0,0.20223998226159887,0.4568601245083622,0.321290520335628,0.0,0.867,0.1753420646208062,0.39609772794875003,0.2785588811309895,0.0,0.0,1.973,2.009,1.0,0.0,1.0,2.327
768,1.0,0.18019156532792122,0.452834217068899,0.3518700073471259,0.0,0.867,0.1562260871393077,0.3926072661987354,0.30507129636995817,0.0,0.0,2.108,2.009,1.0,0.0,1.0,2.327
769,1.0,0.1585952316863775,0.44572601861121175,0.38433073298110804,0.0,0.868,0.13766066110377567,0.3868901841545318,0.33359907622760177,0.0,0.0,2.108,2.009,1.0,0.0,0.0,1.454
770,1.0,0.14802474597160603,0.44096163904268937,0.40128410914927765,0.0,0.869,0.12863350424932565,0.38319566432809704,0.3487158908507223,0.0,-0.666666667,2.108,2.009,1.0,0.0,1.0,2.327
771,1.0,0.09837952640095558,0.4041661984777731,0.4935619053858645,0.0,0.828,0.08145824785999121,0.3346496123395961,0.40866925765949574,0.0,0.0,1.7,2.009,1.0,0.0,1.0,2.327
772,1.0,0.08925474392752741,0.3940600224383635,0.5135687845420214,0.0,0.829,0.07399218271592022,0.32667575860140335,0.42574852238533567,0.0,0.0,2.229,2.009,1.0,0.0,1.0,2.327
773,1.0,0.08925474392752741,0.3940600224383635,0.5135687845420214,0.0,0.829,0.07399218271592022,0.32667575860140335,0.42574852238533567,0.0,0.0,2.229,2.009,1.0,0.0,0.0,1.862
774,1.0,0.05621181712215668,0.3437527424213736,0.5990013524327411,0.0,0.862,0.04845458635929906,0.29631486396722406,0.5163391657970229,0.0,0.0,2.229,2.009,1.0,0.0,0.0,1.862
775,1.0,0.035709913821129854,0.2950360602284502,0.6689476294989446,0.0,0.9,0.03213892243901687,0.2655324542056052,0.6020528665490501,0.0,0.0,2.229,2.009,1.0,0.0,1.0,2.327
776,1.0,0.029815292789976786,0.27658845383880104,0.6934189406099519,0.0,0.9,0.026833763510979106,0.24892960845492093,0.6240770465489567,0.0,0.0,0.863,2.009,1.0,0.0,1.0,2.522
777,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.896,0.02188848409011571,0.2302721885912011,0.6437579847348249,0.0,0.0,1.487,2.009,1.0,0.0,0.0,2.002
778,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.896,0.02188848409011571,0.2302721885912011,0.6437579847348249,0.0,0.0,1.487,2.009,1.0,0.0,1.0,2.522
779,1.0,0.024429111707718425,0.2570002104812512,0.71847989367726,0.0,0.896,0.02188848409011571,0.2302721885912011,0.6437579847348249,0.0,0.0,1.487,2.009,1.0,0.0,0.0,2.002
780,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.896,0.017538868948549634,0.21167960725870594,0.6667472073901791,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.002
781,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.896,0.017538868948549634,0.21167960725870594,0.6667472073901791,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.002
782,1.0,0.019574630522934858,0.23624956167266287,0.7441375082479678,0.0,0.896,0.017538868948549634,0.21167960725870594,0.6667472073901791,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.522
783,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
784,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
785,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
786,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
787,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
788,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
789,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
790,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
791,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
792,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
793,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
794,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
795,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
796,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
797,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
798,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
799,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
800,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
801,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
802,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
803,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
804,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
805,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
806,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
807,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
808,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
809,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
810,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
811,1.0,0.015275109184206161,0.21431473892989816,0.7703988038691744,0.0,0.905,0.013823973811706577,0.19395483873155783,0.6972109175016028,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
812,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
813,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
814,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
815,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
816,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
817,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
818,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
819,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
820,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
821,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
822,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
823,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
824,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
825,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
826,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
827,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
828,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
829,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
830,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
831,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
832,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
833,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,1.0,2.634
834,1.0,0.0115538076401124,0.19117397376981912,0.7972708000879785,0.0,0.901,0.010409980683741273,0.17224775036660703,0.7183409908792686,0.0,0.0,1.036,2.009,1.0,0.0,0.0,2.366
