variable,coef,class_label,outcome,std_err,p_value,spec,base_category,stars,coef_se
defendant_citizen,-0.6014245926700319,Expands Expression,Expands Expression,0.16042257692909623,0.00017753953344244936,spec_c_reform_decision,Mixed Outcome,***,-0.601*** (0.16)
defendant_press,0.34886398982541317,Contracts Expression,Contracts Expression,0.4162346936007067,0.40195067186783007,spec_c_reform_decision,Mixed Outcome,,0.349 (0.416)
defendant_press,-0.46502476844990437,Expands Expression,Expands Expression,0.3459888394849053,0.17893365002715378,spec_c_reform_decision,Mixed Outcome,,-0.465 (0.346)
defendant_intermediary,0.5314400259891958,Contracts Expression,Contracts Expression,0.36148704295512996,0.14152124556136003,spec_c_reform_decision,Mixed Outcome,,0.531 (0.361)
defendant_intermediary,-0.7673738314988541,Expands Expression,Expands Expression,0.5410892414853805,0.15613180516291486,spec_c_reform_decision,Mixed Outcome,,-0.767 (0.541)
defendant_other,-0.38706779340605924,Contracts Expression,Contracts Expression,0.5444182355600851,0.477099684260177,spec_c_reform_decision,Mixed Outcome,,-0.387 (0.544)
defendant_other,-0.47707545691462355,Expands Expression,Expands Expression,0.17120560411862604,0.005327001737449742,spec_c_reform_decision,Mixed Outcome,***,-0.477*** (0.171)
defendant_unclear,1.3911848389761714,Contracts Expression,Contracts Expression,0.48030862627982807,0.0037742350474725293,spec_c_reform_decision,Mixed Outcome,***,1.391*** (0.48)
defendant_unclear,0.8350989029730911,Expands Expression,Expands Expression,0.39231872285296526,0.03328541208161387,spec_c_reform_decision,Mixed Outcome,**,0.835** (0.392)
Intercept,3.6942024161156506,Contracts Expression,Contracts Expression,0.7668893782526781,1.456410572665601e-06,spec_im_reform_decision,Mixed Outcome,***,3.694*** (0.767)
Intercept,2.0869649069185914,Expands Expression,Expands Expression,0.5816983144603248,0.0003335949235323843,spec_im_reform_decision,Mixed Outcome,***,2.087*** (0.582)
wdj_intermediaries_lag1,0.1622305367820355,Contracts Expression,Contracts Expression,0.9356316712592903,0.8623437413360713,spec_im_reform_decision,Mixed Outcome,,0.162 (0.936)
wdj_intermediaries_lag1,-0.6233553517461681,Expands Expression,Expands Expression,0.5442380437927321,0.25205483708934473,spec_im_reform_decision,Mixed Outcome,,-0.623 (0.544)
v2jureform_lag1,0.12915028557899844,Contracts Expression,Contracts Expression,0.26144949370820325,0.6213217502671704,spec_im_reform_decision,Mixed Outcome,,0.129 (0.261)
v2jureform_lag1,-0.18820307357783,Expands Expression,Expands Expression,0.19510400536055314,0.3347304324715398,spec_im_reform_decision,Mixed Outcome,,-0.188 (0.195)
v2x_polyarchy_lag1,-5.173108023653948,Contracts Expression,Contracts Expression,1.341744833258611,0.00011548952364488783,spec_im_reform_decision,Mixed Outcome,***,-5.173*** (1.342)
v2x_polyarchy_lag1,-1.8232361369283987,Expands Expression,Expands Expression,0.8116496308992223,0.02468262430778656,spec_im_reform_decision,Mixed Outcome,**,-1.823** (0.812)
v2jureview_lag1,-0.3410076542925996,Contracts Expression,Contracts Expression,0.3583888586396976,0.34134969078155064,spec_im_reform_decision,Mixed Outcome,,-0.341 (0.358)
v2jureview_lag1,0.2715007552750913,Expands Expression,Expands Expression,0.3567780661869775,0.44666937732836887,spec_im_reform_decision,Mixed Outcome,,0.272 (0.357)
legal_common,0.7012504996195333,Contracts Expression,Contracts Expression,0.542808233906546,0.19639398407715036,spec_im_reform_decision,Mixed Outcome,,0.701 (0.543)
legal_common,-1.1642768381756046,Expands Expression,Expands Expression,0.43527727429654767,0.007477528509227197,spec_im_reform_decision,Mixed Outcome,***,-1.164*** (0.435)
legal_civil,0.1092210960231391,Contracts Expression,Contracts Expression,0.48381470536147764,0.8213959858657873,spec_im_reform_decision,Mixed Outcome,,0.109 (0.484)
legal_civil,-0.13436495288262987,Expands Expression,Expands Expression,0.3315302863487212,0.6852664775162511,spec_im_reform_decision,Mixed Outcome,,-0.134 (0.332)
high_court,-0.47849937863737274,Contracts Expression,Contracts Expression,0.31231304619188716,0.12549415690257673,spec_im_reform_decision,Mixed Outcome,,-0.478 (0.312)
high_court,-0.11339658830334066,Expands Expression,Expands Expression,0.1582004040856721,0.4735032122672336,spec_im_reform_decision,Mixed Outcome,,-0.113 (0.158)
j_ind_lag1,0.17212006516269707,Contracts Expression,Contracts Expression,0.24342764647298634,0.4795237970561167,spec_im_reform_decision,Mixed Outcome,,0.172 (0.243)
j_ind_lag1,0.3951345268282793,Expands Expression,Expands Expression,0.17707193984390718,0.025648590615229578,spec_im_reform_decision,Mixed Outcome,**,0.395** (0.177)
mode_press_newspapers,-0.5808027805727821,Contracts Expression,Contracts Expression,0.47038552981210957,0.21692811379151755,spec_im_reform_decision,Mixed Outcome,,-0.581 (0.47)
mode_press_newspapers,0.2973845232245723,Expands Expression,Expands Expression,0.33265768343522556,0.3713403006652598,spec_im_reform_decision,Mixed Outcome,,0.297 (0.333)
mode_public_speech,0.28614564583463115,Contracts Expression,Contracts Expression,0.21680319326778863,0.18688825982705815,spec_im_reform_decision,Mixed Outcome,,0.286 (0.217)
mode_public_speech,-0.056454905714833116,Expands Expression,Expands Expression,0.20397879015948647,0.7819578627435309,spec_im_reform_decision,Mixed Outcome,,-0.056 (0.204)
mode_public_documents,0.3261028971993666,Contracts Expression,Contracts Expression,0.35128571233794936,0.3532455223402152,spec_im_reform_decision,Mixed Outcome,,0.326 (0.351)
mode_public_documents,0.7814215928624195,Expands Expression,Expands Expression,0.6102954030924835,0.20040486332407814,spec_im_reform_decision,Mixed Outcome,,0.781 (0.61)
mode_audio_visual_broadcasting,-0.584856500461296,Contracts Expression,Contracts Expression,0.3924902277753493,0.13619338141789158,spec_im_reform_decision,Mixed Outcome,,-0.585 (0.392)
mode_audio_visual_broadcasting,-0.04302264561353711,Expands Expression,Expands Expression,0.2195362135690877,0.844633170037679,spec_im_reform_decision,Mixed Outcome,,-0.043 (0.22)
mode_public_assembly,-0.3371650226237687,Contracts Expression,Contracts Expression,0.18837200002336488,0.07347171327550255,spec_im_reform_decision,Mixed Outcome,*,-0.337* (0.188)
mode_public_assembly,-0.24563071127500444,Expands Expression,Expands Expression,0.48499374114362276,0.6125326328143713,spec_im_reform_decision,Mixed Outcome,,-0.246 (0.485)
mode_written_speech,0.08191263765706953,Contracts Expression,Contracts Expression,0.3261653546191367,0.8017071262232204,spec_im_reform_decision,Mixed Outcome,,0.082 (0.326)
mode_written_speech,0.35703632790636614,Expands Expression,Expands Expression,0.1763203993235056,0.04287463313327848,spec_im_reform_decision,Mixed Outcome,**,0.357** (0.176)
mode_non_verbal_expression,-0.34991950814659706,Contracts Expression,Contracts Expression,0.28733150418385933,0.2232904566540772,spec_im_reform_decision,Mixed Outcome,,-0.35 (0.287)
mode_non_verbal_expression,-0.24344192835355083,Expands Expression,Expands Expression,0.13983775233154033,0.08170313310362298,spec_im_reform_decision,Mixed Outcome,*,-0.243* (0.14)
defendant_citizen,0.32308234532672714,Contracts Expression,Contracts Expression,0.32791575807043366,0.3244962771754264,spec_im_reform_decision,Mixed Outcome,,0.323 (0.328)
defendant_citizen,-0.5953685012296435,Expands Expression,Expands Expression,0.1520943438227225,9.06036056708306e-05,spec_im_reform_decision,Mixed Outcome,***,-0.595*** (0.152)
defendant_press,0.37051505373512783,Contracts Expression,Contracts Expression,0.4170437183790649,0.3743083297393547,spec_im_reform_decision,Mixed Outcome,,0.371 (0.417)
defendant_press,-0.4652414456828945,Expands Expression,Expands Expression,0.3574277487527858,0.19304025349444087,spec_im_reform_decision,Mixed Outcome,,-0.465 (0.357)
defendant_intermediary,0.475284024911722,Contracts Expression,Contracts Expression,0.382202306877517,0.21366874842241557,spec_im_reform_decision,Mixed Outcome,,0.475 (0.382)
defendant_intermediary,-0.8208188766545991,Expands Expression,Expands Expression,0.5614360668275027,0.14374152861826692,spec_im_reform_decision,Mixed Outcome,,-0.821 (0.561)
defendant_other,-0.4006077888052938,Contracts Expression,Contracts Expression,0.548582573783119,0.46523140881495373,spec_im_reform_decision,Mixed Outcome,,-0.401 (0.549)
defendant_other,-0.5094248897528802,Expands Expression,Expands Expression,0.17721185302170506,0.004044550899209894,spec_im_reform_decision,Mixed Outcome,***,-0.509*** (0.177)
defendant_unclear,1.3964055645770708,Contracts Expression,Contracts Expression,0.460538238672211,0.002428455071347765,spec_im_reform_decision,Mixed Outcome,***,1.396*** (0.461)
defendant_unclear,0.8313239453058272,Expands Expression,Expands Expression,0.3605491041267282,0.021126489876769343,spec_im_reform_decision,Mixed Outcome,**,0.831** (0.361)
Intercept,3.9169907023608883,Contracts Expression,Contracts Expression,0.7405943537659321,1.2299854310121245e-07,spec_p_reform_decision,Mixed Outcome,***,3.917*** (0.741)
Intercept,2.135653016839677,Expands Expression,Expands Expression,0.6031934404981232,0.0003992526265642191,spec_p_reform_decision,Mixed Outcome,***,2.136*** (0.603)
wdj_press_lag1,1.547545442372197,Contracts Expression,Contracts Expression,0.44645383762296365,0.0005276631359513218,spec_p_reform_decision,Mixed Outcome,***,1.548*** (0.446)
wdj_press_lag1,0.7051819160263946,Expands Expression,Expands Expression,0.3367251375233494,0.03623895944363202,spec_p_reform_decision,Mixed Outcome,**,0.705** (0.337)
v2jureform_lag1,0.141946658581374,Contracts Expression,Contracts Expression,0.24921102960036667,0.5689597645575338,spec_p_reform_decision,Mixed Outcome,,0.142 (0.249)
v2jureform_lag1,-0.1761039516982952,Expands Expression,Expands Expression,0.1921507102987003,0.3594106397146898,spec_p_reform_decision,Mixed Outcome,,-0.176 (0.192)
v2x_polyarchy_lag1,-5.543977636227105,Contracts Expression,Contracts Expression,1.1969757175335345,3.627556321739623e-06,spec_p_reform_decision,Mixed Outcome,***,-5.544*** (1.197)
v2x_polyarchy_lag1,-2.0701443387138605,Expands Expression,Expands Expression,0.788892221718714,0.008687430920954867,spec_p_reform_decision,Mixed Outcome,***,-2.07*** (0.789)
v2jureview_lag1,-0.3890045044888636,Contracts Expression,Contracts Expression,0.36877962925169716,0.2914972662620883,spec_p_reform_decision,Mixed Outcome,,-0.389 (0.369)
v2jureview_lag1,0.26587497248200437,Expands Expression,Expands Expression,0.3520318510769382,0.4500940223227001,spec_p_reform_decision,Mixed Outcome,,0.266 (0.352)
legal_common,0.8698469819359171,Contracts Expression,Contracts Expression,0.5089639409035793,0.08744090255248503,spec_p_reform_decision,Mixed Outcome,*,0.87* (0.509)
legal_common,-1.0267182038643674,Expands Expression,Expands Expression,0.4430198685160494,0.020474096352461068,spec_p_reform_decision,Mixed Outcome,**,-1.027** (0.443)
legal_civil,-0.06837316949169983,Contracts Expression,Contracts Expression,0.4431599693693222,0.8773846083312705,spec_p_reform_decision,Mixed Outcome,,-0.068 (0.443)
legal_civil,-0.38141103622310374,Expands Expression,Expands Expression,0.3069008941790559,0.21394802212946984,spec_p_reform_decision,Mixed Outcome,,-0.381 (0.307)
high_court,-0.4919012070978267,Contracts Expression,Contracts Expression,0.31215280898570064,0.11506391867128045,spec_p_reform_decision,Mixed Outcome,,-0.492 (0.312)
high_court,-0.11013223734501626,Expands Expression,Expands Expression,0.15672477053384434,0.48223580303353597,spec_p_reform_decision,Mixed Outcome,,-0.11 (0.157)
j_ind_lag1,0.1801274003889833,Contracts Expression,Contracts Expression,0.2270817773511496,0.4276455706966866,spec_p_reform_decision,Mixed Outcome,,0.18 (0.227)
j_ind_lag1,0.4055803518861418,Expands Expression,Expands Expression,0.17142579697273228,0.01798515168821577,spec_p_reform_decision,Mixed Outcome,**,0.406** (0.171)
mode_press_newspapers,-0.5782184221491599,Contracts Expression,Contracts Expression,0.4683559658339196,0.2169904228939129,spec_p_reform_decision,Mixed Outcome,,-0.578 (0.468)
mode_press_newspapers,0.30677838033126137,Expands Expression,Expands Expression,0.332142625777719,0.35567665727043907,spec_p_reform_decision,Mixed Outcome,,0.307 (0.332)
mode_public_speech,0.2990452662102433,Contracts Expression,Contracts Expression,0.21531726044053906,0.16487569901018773,spec_p_reform_decision,Mixed Outcome,,0.299 (0.215)
mode_public_speech,-0.049722223075082374,Expands Expression,Expands Expression,0.21537195436533715,0.8174183228804996,spec_p_reform_decision,Mixed Outcome,,-0.05 (0.215)
mode_public_documents,0.21384293322973155,Contracts Expression,Contracts Expression,0.35540986882635417,0.5473873090447489,spec_p_reform_decision,Mixed Outcome,,0.214 (0.355)
mode_public_documents,0.7165541160350934,Expands Expression,Expands Expression,0.6137129555091526,0.24297941505411325,spec_p_reform_decision,Mixed Outcome,,0.717 (0.614)
mode_audio_visual_broadcasting,-0.6514977473304256,Contracts Expression,Contracts Expression,0.40849258104679986,0.11073847073468318,spec_p_reform_decision,Mixed Outcome,,-0.651 (0.408)
mode_audio_visual_broadcasting,-0.09848353288160076,Expands Expression,Expands Expression,0.2509678330052102,0.6947516320519025,spec_p_reform_decision,Mixed Outcome,,-0.098 (0.251)
mode_public_assembly,-0.35144278113524313,Contracts Expression,Contracts Expression,0.18618011507345344,0.05907303451427303,spec_p_reform_decision,Mixed Outcome,*,-0.351* (0.186)
mode_public_assembly,-0.23557663366299345,Expands Expression,Expands Expression,0.4998704253854009,0.637444081945761,spec_p_reform_decision,Mixed Outcome,,-0.236 (0.5)
mode_written_speech,0.025193127547300517,Contracts Expression,Contracts Expression,0.3174424801827541,0.9367440478568214,spec_p_reform_decision,Mixed Outcome,,0.025 (0.317)
mode_written_speech,0.33460547336315205,Expands Expression,Expands Expression,0.17132268710887896,0.050811112513555995,spec_p_reform_decision,Mixed Outcome,*,0.335* (0.171)
mode_non_verbal_expression,-0.34953578829860277,Contracts Expression,Contracts Expression,0.2838217158591209,0.2181236096895458,spec_p_reform_decision,Mixed Outcome,,-0.35 (0.284)
mode_non_verbal_expression,-0.26587852380257865,Expands Expression,Expands Expression,0.14705484726227053,0.07060294459480868,spec_p_reform_decision,Mixed Outcome,*,-0.266* (0.147)
defendant_citizen,0.3556965290484982,Contracts Expression,Contracts Expression,0.3489203804743835,0.3080034590648594,spec_p_reform_decision,Mixed Outcome,,0.356 (0.349)
defendant_citizen,-0.5565173370007443,Expands Expression,Expands Expression,0.16716753120742334,0.0008712728608398891,spec_p_reform_decision,Mixed Outcome,***,-0.557*** (0.167)
defendant_press,0.3448829768555315,Contracts Expression,Contracts Expression,0.4132365180203008,0.40394871539155175,spec_p_reform_decision,Mixed Outcome,,0.345 (0.413)
defendant_press,-0.46191125046381204,Expands Expression,Expands Expression,0.344670769545625,0.18019590557821197,spec_p_reform_decision,Mixed Outcome,,-0.462 (0.345)
defendant_intermediary,0.5195204819755662,Contracts Expression,Contracts Expression,0.3582459316375446,0.14700880015263043,spec_p_reform_decision,Mixed Outcome,,0.52 (0.358)
defendant_intermediary,-0.7798929312768514,Expands Expression,Expands Expression,0.5463649711400406,0.1534585297446111,spec_p_reform_decision,Mixed Outcome,,-0.78 (0.546)
defendant_other,-0.38772083996851675,Contracts Expression,Contracts Expression,0.5601239407597693,0.48880832167118293,spec_p_reform_decision,Mixed Outcome,,-0.388 (0.56)
defendant_other,-0.47666926993224046,Expands Expression,Expands Expression,0.1759345629494406,0.006741407014487678,spec_p_reform_decision,Mixed Outcome,***,-0.477*** (0.176)
defendant_unclear,1.4093302490020327,Contracts Expression,Contracts Expression,0.48470342267976163,0.0036419807353023567,spec_p_reform_decision,Mixed Outcome,***,1.409*** (0.485)
defendant_unclear,0.8579726473850926,Expands Expression,Expands Expression,0.3988164112072155,0.03145274544988118,spec_p_reform_decision,Mixed Outcome,**,0.858** (0.399)
Intercept,3.647780747927325,Contracts Expression,Contracts Expression,0.8027711962013873,5.520043296193936e-06,spec_govprot_reform_decision,Mixed Outcome,***,3.648*** (0.803)
Intercept,2.0004207706371915,Expands Expression,Expands Expression,0.5960586769048698,0.000790556172713403,spec_govprot_reform_decision,Mixed Outcome,***,2.0*** (0.596)
wdj_govprot_lag1,0.17803906075425127,Contracts Expression,Contracts Expression,0.31816172056610387,0.575761392753989,spec_govprot_reform_decision,Mixed Outcome,,0.178 (0.318)
wdj_govprot_lag1,0.04885691706507777,Expands Expression,Expands Expression,0.2101913075442398,0.8161961009842962,spec_govprot_reform_decision,Mixed Outcome,,0.049 (0.21)
v2jureform_lag1,0.1344140709062582,Contracts Expression,Contracts Expression,0.2589133724463639,0.6036583149992647,spec_govprot_reform_decision,Mixed Outcome,,0.134 (0.259)
v2jureform_lag1,-0.18908914259811896,Expands Expression,Expands Expression,0.19734696830723114,0.33798420073427105,spec_govprot_reform_decision,Mixed Outcome,,-0.189 (0.197)
v2x_polyarchy_lag1,-4.951340048716714,Contracts Expression,Contracts Expression,1.4103704102533334,0.0004469849107147273,spec_govprot_reform_decision,Mixed Outcome,***,-4.951*** (1.41)
v2x_polyarchy_lag1,-1.7866356340564284,Expands Expression,Expands Expression,0.8872628745682156,0.044046441383694915,spec_govprot_reform_decision,Mixed Outcome,**,-1.787** (0.887)
v2jureview_lag1,-0.368912165918643,Contracts Expression,Contracts Expression,0.36596707383646493,0.31343169610841515,spec_govprot_reform_decision,Mixed Outcome,,-0.369 (0.366)
v2jureview_lag1,0.26747729262196057,Expands Expression,Expands Expression,0.3515641070692761,0.4467640963609363,spec_govprot_reform_decision,Mixed Outcome,,0.267 (0.352)
legal_common,0.6557074589241095,Contracts Expression,Contracts Expression,0.5329429083289374,0.21856525940661697,spec_govprot_reform_decision,Mixed Outcome,,0.656 (0.533)
legal_common,-1.1080602680046805,Expands Expression,Expands Expression,0.4406106731134677,0.011909030678513632,spec_govprot_reform_decision,Mixed Outcome,**,-1.108** (0.441)
legal_civil,0.033127926520460725,Contracts Expression,Contracts Expression,0.455769199732269,0.9420561876872445,spec_govprot_reform_decision,Mixed Outcome,,0.033 (0.456)
legal_civil,-0.314651165960395,Expands Expression,Expands Expression,0.2932949175471287,0.28335416144054626,spec_govprot_reform_decision,Mixed Outcome,,-0.315 (0.293)
high_court,-0.45474089927714667,Contracts Expression,Contracts Expression,0.3001378387869915,0.12974534404519203,spec_govprot_reform_decision,Mixed Outcome,,-0.455 (0.3)
high_court,-0.09490956948390745,Expands Expression,Expands Expression,0.14789299765143088,0.5210388638026391,spec_govprot_reform_decision,Mixed Outcome,,-0.095 (0.148)
j_ind_lag1,0.12140337402751246,Contracts Expression,Contracts Expression,0.2684211908944885,0.6510623503507128,spec_govprot_reform_decision,Mixed Outcome,,0.121 (0.268)
j_ind_lag1,0.38531646960187554,Expands Expression,Expands Expression,0.1950804531345923,0.04824920169930781,spec_govprot_reform_decision,Mixed Outcome,**,0.385** (0.195)
mode_press_newspapers,-0.5734762899941651,Contracts Expression,Contracts Expression,0.46267066899480813,0.2151635918795688,spec_govprot_reform_decision,Mixed Outcome,,-0.573 (0.463)
mode_press_newspapers,0.3111263472084255,Expands Expression,Expands Expression,0.3245603320904869,0.33775592486951456,spec_govprot_reform_decision,Mixed Outcome,,0.311 (0.325)
mode_public_speech,0.28901104853025905,Contracts Expression,Contracts Expression,0.2201502574905664,0.18925373285428804,spec_govprot_reform_decision,Mixed Outcome,,0.289 (0.22)
mode_public_speech,-0.05255467533631952,Expands Expression,Expands Expression,0.2122738105202905,0.804459658929958,spec_govprot_reform_decision,Mixed Outcome,,-0.053 (0.212)
mode_public_documents,0.31329332950305483,Contracts Expression,Contracts Expression,0.3509233938056273,0.37198119269769747,spec_govprot_reform_decision,Mixed Outcome,,0.313 (0.351)
mode_public_documents,0.76143484386857,Expands Expression,Expands Expression,0.6071202581733702,0.2097785278374631,spec_govprot_reform_decision,Mixed Outcome,,0.761 (0.607)
mode_audio_visual_broadcasting,-0.5987825250856631,Contracts Expression,Contracts Expression,0.394517506516223,0.12907514594434677,spec_govprot_reform_decision,Mixed Outcome,,-0.599 (0.395)
mode_audio_visual_broadcasting,-0.05758415359328534,Expands Expression,Expands Expression,0.2320403603019032,0.804007220248603,spec_govprot_reform_decision,Mixed Outcome,,-0.058 (0.232)
mode_public_assembly,-0.3609890731292085,Contracts Expression,Contracts Expression,0.19247720775456498,0.060725347683698375,spec_govprot_reform_decision,Mixed Outcome,*,-0.361* (0.192)
mode_public_assembly,-0.2340742831542689,Expands Expression,Expands Expression,0.4908610963270412,0.6334585372066083,spec_govprot_reform_decision,Mixed Outcome,,-0.234 (0.491)
mode_written_speech,0.06586437312177433,Contracts Expression,Contracts Expression,0.3243775904054768,0.839097148380352,spec_govprot_reform_decision,Mixed Outcome,,0.066 (0.324)
mode_written_speech,0.36112446588268904,Expands Expression,Expands Expression,0.18030381498760617,0.04519162264694314,spec_govprot_reform_decision,Mixed Outcome,**,0.361** (0.18)
mode_non_verbal_expression,-0.33311675774217214,Contracts Expression,Contracts Expression,0.28761894197518695,0.2467873944040998,spec_govprot_reform_decision,Mixed Outcome,,-0.333 (0.288)
mode_non_verbal_expression,-0.25614803861507013,Expands Expression,Expands Expression,0.14209465646526315,0.07144197594418052,spec_govprot_reform_decision,Mixed Outcome,*,-0.256* (0.142)
defendant_citizen,0.3337496631311343,Contracts Expression,Contracts Expression,0.33720745805721386,0.3222983859137565,spec_govprot_reform_decision,Mixed Outcome,,0.334 (0.337)
defendant_citizen,-0.5789786364454487,Expands Expression,Expands Expression,0.15706540347280615,0.00022760388995883232,spec_govprot_reform_decision,Mixed Outcome,***,-0.579*** (0.157)
defendant_press,0.3619677513703773,Contracts Expression,Contracts Expression,0.42014184275963284,0.38894234080626533,spec_govprot_reform_decision,Mixed Outcome,,0.362 (0.42)
defendant_press,-0.45435950012804516,Expands Expression,Expands Expression,0.343753929978817,0.18624875479109204,spec_govprot_reform_decision,Mixed Outcome,,-0.454 (0.344)
defendant_intermediary,0.46651928487367195,Contracts Expression,Contracts Expression,0.37088253042982144,0.20844143116592073,spec_govprot_reform_decision,Mixed Outcome,,0.467 (0.371)
defendant_intermediary,-0.810975406175416,Expands Expression,Expands Expression,0.559189058069673,0.14698309642497193,spec_govprot_reform_decision,Mixed Outcome,,-0.811 (0.559)
defendant_other,-0.41304339296672177,Contracts Expression,Contracts Expression,0.5537313153623405,0.455711236836126,spec_govprot_reform_decision,Mixed Outcome,,-0.413 (0.554)
defendant_other,-0.4912872580126527,Expands Expression,Expands Expression,0.17749339965878347,0.0056415568001031485,spec_govprot_reform_decision,Mixed Outcome,***,-0.491*** (0.177)
defendant_unclear,1.4315781037054573,Contracts Expression,Contracts Expression,0.47984629455062616,0.0028505610921640487,spec_govprot_reform_decision,Mixed Outcome,***,1.432*** (0.48)
defendant_unclear,0.8513447368932334,Expands Expression,Expands Expression,0.3919786991666536,0.029862013163275247,spec_govprot_reform_decision,Mixed Outcome,**,0.851** (0.392)
Intercept,4.337984140405674,Contracts Expression,Contracts Expression,0.9055145085108977,1.6625922188657925e-06,spec_c_pack_decision,Mixed Outcome,***,4.338*** (0.906)
Intercept,2.5224084200300063,Expands Expression,Expands Expression,0.7444654374447921,0.0007034928323770152,spec_c_pack_decision,Mixed Outcome,***,2.522*** (0.744)
wdj_citizen_lag1,0.7271011641823943,Contracts Expression,Contracts Expression,0.6197274609751958,0.24069173661182075,spec_c_pack_decision,Mixed Outcome,,0.727 (0.62)
wdj_citizen_lag1,0.5036085764489752,Expands Expression,Expands Expression,0.3651685652553713,0.16786003368694014,spec_c_pack_decision,Mixed Outcome,,0.504 (0.365)
v2jupack_lag1,0.4707470409144813,Contracts Expression,Contracts Expression,0.2578756647862167,0.06792852581781807,spec_c_pack_decision,Mixed Outcome,*,0.471* (0.258)
v2jupack_lag1,0.25037163305412125,Expands Expression,Expands Expression,0.2325002485236896,0.28154009527160795,spec_c_pack_decision,Mixed Outcome,,0.25 (0.233)
v2x_polyarchy_lag1,-6.844724873065056,Contracts Expression,Contracts Expression,1.7700152875843846,0.00011016309972038543,spec_c_pack_decision,Mixed Outcome,***,-6.845*** (1.77)
v2x_polyarchy_lag1,-3.3161117357657086,Expands Expression,Expands Expression,1.2744095450039215,0.009266105142565591,spec_c_pack_decision,Mixed Outcome,***,-3.316*** (1.274)
v2jureview_lag1,-0.3964992076711761,Contracts Expression,Contracts Expression,0.35114748625165776,0.25883333249401297,spec_c_pack_decision,Mixed Outcome,,-0.396 (0.351)
v2jureview_lag1,0.29838597632043673,Expands Expression,Expands Expression,0.3548879982131425,0.4004660697748611,spec_c_pack_decision,Mixed Outcome,,0.298 (0.355)
legal_common,0.570069270904982,Contracts Expression,Contracts Expression,0.49556294026299064,0.2500010387870747,spec_c_pack_decision,Mixed Outcome,,0.57 (0.496)
legal_common,-0.8880765308484299,Expands Expression,Expands Expression,0.3860174923193386,0.021413563962968885,spec_c_pack_decision,Mixed Outcome,**,-0.888** (0.386)
legal_civil,0.002167008870871687,Contracts Expression,Contracts Expression,0.40760704530492203,0.9957581332408043,spec_c_pack_decision,Mixed Outcome,,0.002 (0.408)
legal_civil,-0.10799681927135199,Expands Expression,Expands Expression,0.29100075881423804,0.7105465743850149,spec_c_pack_decision,Mixed Outcome,,-0.108 (0.291)
high_court,-0.4506148904731827,Contracts Expression,Contracts Expression,0.2965433945640837,0.12862209802485544,spec_c_pack_decision,Mixed Outcome,,-0.451 (0.297)
high_court,-0.0525006046352021,Expands Expression,Expands Expression,0.1438661163169358,0.7151660318649877,spec_c_pack_decision,Mixed Outcome,,-0.053 (0.144)
j_ind_lag1,0.24026493997775258,Contracts Expression,Contracts Expression,0.22998455742470184,0.29616149842306827,spec_c_pack_decision,Mixed Outcome,,0.24 (0.23)
j_ind_lag1,0.39512144855726117,Expands Expression,Expands Expression,0.1827755695168169,0.030634767397629815,spec_c_pack_decision,Mixed Outcome,**,0.395** (0.183)
mode_press_newspapers,-0.549197215129354,Contracts Expression,Contracts Expression,0.469725663562359,0.24232823274284576,spec_c_pack_decision,Mixed Outcome,,-0.549 (0.47)
mode_press_newspapers,0.33990783491203735,Expands Expression,Expands Expression,0.3314235256769467,0.30508035673684963,spec_c_pack_decision,Mixed Outcome,,0.34 (0.331)
mode_public_speech,0.2840026050550567,Contracts Expression,Contracts Expression,0.21669495485114526,0.1899895117536401,spec_c_pack_decision,Mixed Outcome,,0.284 (0.217)
mode_public_speech,-0.06069093089097356,Expands Expression,Expands Expression,0.2194227433210704,0.782092164131913,spec_c_pack_decision,Mixed Outcome,,-0.061 (0.219)
mode_public_documents,0.2749204942627015,Contracts Expression,Contracts Expression,0.34923258374335925,0.43115708060918123,spec_c_pack_decision,Mixed Outcome,,0.275 (0.349)
mode_public_documents,0.6504201929562573,Expands Expression,Expands Expression,0.5900822378843109,0.2703514929205476,spec_c_pack_decision,Mixed Outcome,,0.65 (0.59)
mode_audio_visual_broadcasting,-0.6268404859162405,Contracts Expression,Contracts Expression,0.3805944002306518,0.09955723102817773,spec_c_pack_decision,Mixed Outcome,*,-0.627* (0.381)
mode_audio_visual_broadcasting,-0.10627678625048255,Expands Expression,Expands Expression,0.24959735829572074,0.6702587515440974,spec_c_pack_decision,Mixed Outcome,,-0.106 (0.25)
mode_public_assembly,-0.3753998016255741,Contracts Expression,Contracts Expression,0.20859724909129,0.07191761568782384,spec_c_pack_decision,Mixed Outcome,*,-0.375* (0.209)
mode_public_assembly,-0.23339366168916692,Expands Expression,Expands Expression,0.5100414441445003,0.6472416794528322,spec_c_pack_decision,Mixed Outcome,,-0.233 (0.51)
mode_written_speech,0.09004173426371034,Contracts Expression,Contracts Expression,0.33947876139090544,0.7908282411911148,spec_c_pack_decision,Mixed Outcome,,0.09 (0.339)
mode_written_speech,0.38459499541867065,Expands Expression,Expands Expression,0.1895361237258282,0.042444212537083144,spec_c_pack_decision,Mixed Outcome,**,0.385** (0.19)
mode_non_verbal_expression,-0.39317212704248655,Contracts Expression,Contracts Expression,0.28986559928039074,0.17497365767142192,spec_c_pack_decision,Mixed Outcome,,-0.393 (0.29)
